# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT v_vE
132600000 -342.782 846.004 275.283 503.223
132700000 -341.881 845.188 275.017 503.307
132800000 -333.639 837.128 272.395 503.489
132900000 -338.281 841.886 273.943 503.605
133000000 -343.981 847.556 275.788 503.575
133100000 -347.868 851.399 277.039 503.532
133200000 -356.532 859.88 279.798 503.348
133300000 -338.907 842.257 274.064 503.35
133400000 -346.471 850.022 276.591 503.551
133500000 -357.306 860.934 280.141 503.628
133600000 -342.118 845.601 275.152 503.483
133700000 -338.969 842.593 274.173 503.624
133800000 -344.949 848.584 276.123 503.635
133900000 -341.796 845.37 275.077 503.574
134000000 -333.414 836.858 272.307 503.444
134100000 -351.331 854.65 278.096 503.319
134200000 -359.056 862.345 280.6 503.289
134300000 -356.646 860.018 279.843 503.372
134400000 -333.338 836.741 272.269 503.403
134500000 -345.346 848.793 276.191 503.447
134600000 -350.853 854.434 278.026 503.581
134700000 -349.125 852.664 277.45 503.538
134800000 -342.625 846.16 275.334 503.535
134900000 -322.823 826.234 268.85 503.41
135000000 -334.858 838.293 272.774 503.434
135100000 -352.367 855.987 278.532 503.62
135200000 -337.13 841.024 273.663 503.894
135300000 -350.325 854.463 278.036 504.139
135400000 -348.105 852.13 277.276 504.024
135500000 -340.671 844.505 274.795 503.834
135600000 -337.786 841.657 273.869 503.871
135700000 -347.175 851.093 276.939 503.918
135800000 -345.009 849.057 276.277 504.048
135900000 -350.292 854.341 277.996 504.048
136000000 -347.328 851.395 277.037 504.068
136100000 -338.527 842.589 274.172 504.062
136200000 -316.048 820.265 266.908 504.218
136300000 -345.599 849.743 276.5 504.144
136400000 -348.016 852.091 277.264 504.075
136500000 -356.413 860.392 279.965 503.979
136600000 -349.501 853.521 277.729 504.02
136700000 -342.713 846.886 275.57 504.173
136800000 -329.943 834.087 271.405 504.144
136900000 -347.475 851.625 277.112 504.15
137000000 -341.686 845.66 275.171 503.974
137100000 -342.173 846.291 275.376 504.118
137200000 -338.536 842.699 274.208 504.163
137300000 -347.068 851.098 276.941 504.03
137400000 -341.513 845.351 275.071 503.838
137500000 -331.339 835.11 271.738 503.772
137600000 -346.335 849.995 276.582 503.66
137700000 -343.738 847.227 275.681 503.49
137800000 -337.743 841.056 273.673 503.313
137900000 -337.705 841.065 273.676 503.36
138000000 -341.438 845.066 274.978 503.628
138100000 -342.154 845.891 275.246 503.736
138200000 -338.851 842.563 274.163 503.712
138300000 -344.357 848.075 275.957 503.718
138400000 -343.78 847.314 275.709 503.534
138500000 -350.275 853.743 277.801 503.467
138600000 -347.867 851.31 277.01 503.444
138700000 -339.424 843.024 274.313 503.6
138800000 -350.17 853.478 277.715 503.308
138900000 -349.911 853.253 277.642 503.342
139000000 -333.08 836.469 272.18 503.388
139100000 -329.755 833.027 271.06 503.272
139200000 -341.76 845.034 274.968 503.275
139300000 -336.193 839.476 273.159 503.282
139400000 -342.487 845.657 275.17 503.17
139500000 -348.463 851.72 277.143 503.257
139600000 -351.573 854.935 278.189 503.361
139700000 -332.686 836.128 272.069 503.441
139800000 -345.547 849.107 276.293 503.56
139900000 -338.17 841.776 273.907 503.606
140000000 -336.732 840.079 273.355 503.348
140100000 -341.056 844.308 274.731 503.252
140200000 -348.207 851.514 277.076 503.307
140300000 -354.266 857.557 279.042 503.291
140400000 -337.051 840.424 273.467 503.373
140500000 -348.015 851.558 277.09 503.543
140600000 -349.098 852.719 277.468 503.62
140700000 -347.838 850.544 276.76 502.707
140800000 -354.77 856.979 278.854 502.209
140900000 -335.139 837.756 272.599 502.617
141000000 -346.105 848.976 276.25 502.871
141100000 -349.886 852.802 277.495 502.917
141200000 -341.352 844.181 274.69 502.829
141300000 -360.916 863.645 281.023 502.729
141400000 -332.671 835.531 271.875 502.86
141500000 -340.875 843.809 274.569 502.934
141600000 -337.043 840.013 273.333 502.97
141700000 -360.481 863.603 281.01 503.121
141800000 -344.5 847.602 275.803 503.102
141900000 -339.324 842.53 274.153 503.205
142000000 -338.616 841.656 273.868 503.04
142100000 -333.5 836.461 272.178 502.961
142200000 -337.102 840.418 273.465 503.315
142300000 -326.155 829.73 269.988 503.575
142400000 -343.221 846.753 275.527 503.532
142500000 -343.296 846.841 275.555 503.545
142600000 -348.646 852.218 277.305 503.573
142700000 -335.39 838.98 272.998 503.59
142800000 -337.855 841.389 273.781 503.534
142900000 -345.644 848.897 276.224 503.253
143000000 -344.143 847.245 275.687 503.102
143100000 -347.965 851.138 276.954 503.173
143200000 -339.135 842.234 274.056 503.099
143300000 -344.843 847.959 275.919 503.116
143400000 -342.809 846.109 275.317 503.3
143500000 -341.49 844.809 274.894 503.318
143600000 -339.518 842.765 274.229 503.247
143700000 -322.005 825.14 268.494 503.134
143800000 -338.142 841.216 273.725 503.073
143900000 -344.747 847.8 275.868 503.053
144000000 -341.427 844.56 274.813 503.133
144100000 -355.094 858.199 279.251 503.105
144200000 -348.381 851.444 277.053 503.063
144300000 -343.801 846.853 275.559 503.052
144400000 -348 851.09 276.938 503.089
144500000 -334.034 837.157 272.404 503.123
144600000 -348.97 852.134 277.278 503.164
144700000 -334.115 837.237 272.43 503.122
144800000 -346.527 849.658 276.472 503.131
144900000 -344.147 847.187 275.668 503.04
145000000 -339.984 842.947 274.288 502.963
145100000 -327.359 830.278 270.166 502.919
145200000 -336.165 839.041 273.017 502.876
145300000 -338.408 841.284 273.747 502.876
145400000 -339.822 842.756 274.226 502.934
145500000 -344.757 847.762 275.855 503.005
145600000 -335.528 838.624 272.881 503.095
145700000 -341.596 844.758 274.878 503.163
145800000 -348.769 852.079 277.26 503.31
145900000 -351.629 855.023 278.218 503.394
146000000 -348.292 851.769 277.159 503.477
146100000 -329.973 833.42 271.188 503.448
146200000 -341.623 845.226 275.03 503.603
146300000 -343.609 847.485 275.765 503.876
146400000 -354.076 857.996 279.185 503.92
146500000 -363.841 867.815 282.38 503.974
146600000 -362.462 866.391 281.917 503.929
146700000 -349.936 853.63 277.764 503.694
146800000 -339.575 843.119 274.344 503.544
146900000 -345.543 849.022 276.265 503.479
147000000 -339.551 843.008 274.308 503.457
147100000 -343.109 846.469 275.434 503.361
147200000 -346.559 849.909 276.554 503.351
147300000 -364.348 867.598 282.31 503.25
147400000 -361.628 864.875 281.423 503.247
147500000 -349.526 852.963 277.547 503.437
147600000 -341.429 845.081 274.983 503.652
147700000 -352.822 856.537 278.71 503.715
147800000 -349.432 853.297 277.656 503.865
147900000 -348.523 852.477 277.389 503.954
148000000 -335.461 839.453 273.152 503.993
148100000 -331.581 835.603 271.899 504.022
148200000 -332.244 836.341 272.139 504.098
148300000 -337.745 841.912 273.952 504.168
148400000 -339.687 843.976 274.623 504.289
148500000 -341.553 845.92 275.256 504.367
148600000 -347.325 851.722 277.144 504.397
148700000 -357.09 861.519 280.331 504.429
148800000 -331.516 835.982 272.022 504.466
148900000 -334.933 839.442 273.148 504.508
149000000 -346.608 851.129 276.951 504.521
149100000 -340.591 845.095 274.987 504.504
149200000 -341.938 846.339 275.392 504.4
149300000 -334.9 839.159 273.056 504.258
149400000 -345.584 849.767 276.508 504.183
149500000 -346.173 850.384 276.708 504.211
149600000 -343.949 848.301 276.031 504.352
149700000 -349.033 853.288 277.653 504.255
149800000 -352.893 857.222 278.933 504.329
149900000 -344.859 849.311 276.359 504.452
150000000 -354.787 859.249 279.593 504.461
150100000 -340.93 845.405 275.088 504.475
150200000 -345.716 850.216 276.653 504.5
150300000 -345.235 849.644 276.468 504.409
150400000 -338.461 842.943 274.287 504.482
150500000 -340.128 844.687 274.854 504.558
150600000 -343.992 848.59 276.125 504.599
150700000 -335.45 840.164 273.383 504.714
150800000 -342.724 847.424 275.745 504.699
150900000 -338.457 843.267 274.392 504.81
151000000 -326.15 830.803 270.337 504.653
151100000 -331.081 835.762 271.95 504.681
151200000 -354.399 859.094 279.542 504.695
151300000 -349.494 854.159 277.937 504.665
151400000 -338.482 843.373 274.427 504.891
151500000 -345.209 850.122 276.623 504.913
151600000 -346.07 851.032 276.919 504.962
151700000 -327.053 832.105 270.76 505.053
151800000 -334.461 839.342 273.115 504.881
151900000 -344.41 849.239 276.336 504.83
152000000 -343.792 848.635 276.139 504.843
152100000 -341.539 846.379 275.405 504.84
152200000 -348.486 853.551 277.739 505.065
152300000 -342.903 847.932 275.91 505.029
152400000 -341.054 846.18 275.34 505.126
152500000 -336.343 841.537 273.829 505.193
152600000 -338.675 843.832 274.576 505.157
152700000 -355.434 860.558 280.019 505.124
152800000 -364.773 869.82 283.033 505.047
152900000 -356.277 861.51 280.328 505.233
153000000 -339.951 845.234 275.033 505.283
153100000 -340.273 845.615 275.157 505.342
153200000 -339.853 845.062 274.977 505.21
153300000 -326.982 832.127 270.768 505.145
153400000 -343.231 848.523 276.103 505.292
153500000 -337.924 843.342 274.417 505.418
153600000 -354.21 859.695 279.738 505.485
153700000 -343.388 849.012 276.262 505.624
153800000 -337.923 843.619 274.507 505.695
153900000 -345.239 850.972 276.899 505.733
154000000 -350.092 855.891 278.5 505.8
154100000 -329.711 835.566 271.887 505.856
154200000 -342.874 848.758 276.179 505.884
154300000 -345.828 851.572 277.095 505.744
154400000 -331.52 837.488 272.512 505.968
154500000 -334.058 840.246 273.41 506.188
154600000 -346.384 852.759 277.481 506.374
154700000 -352.732 859.218 279.583 506.486
154800000 -340.063 846.528 275.454 506.466
154900000 -338.088 844.594 274.824 506.505
155000000 -336.448 842.929 274.282 506.481
155100000 -343.277 849.915 276.556 506.638
155200000 -338.063 844.806 274.893 506.743
155300000 -338.194 844.926 274.932 506.732
155400000 -339.381 846.208 275.349 506.827
155500000 -336.841 843.712 274.537 506.871
155600000 -325.815 832.708 270.957 506.893
155700000 -330.745 837.572 272.539 506.827
155800000 -346.112 852.901 277.527 506.789
155900000 -343.289 850.045 276.598 506.755
156000000 -347.775 854.627 278.089 506.852
156100000 -336.417 843.214 274.375 506.797
156200000 -339.867 846.546 275.459 506.679
156300000 -341.326 848.267 276.019 506.941
156400000 -334.091 841.037 273.667 506.945
156500000 -342.076 848.928 276.235 506.853
156600000 -338.875 845.762 275.204 506.887
156700000 -348.733 855.651 278.422 506.918
156800000 -344.449 851.422 277.046 506.972
156900000 -339.228 846.39 275.409 507.162
157000000 -341.818 848.939 276.238 507.121
157100000 -341.52 848.508 276.098 506.988
157200000 -335.473 842.438 274.123 506.965
157300000 -343.051 850.11 276.619 507.059
157400000 -342.317 849.675 276.478 507.359
157500000 -337.116 844.542 274.807 507.426
157600000 -335.795 843.151 274.355 507.357
157700000 -337.341 844.664 274.847 507.323
157800000 -344.278 851.644 277.118 507.366
157900000 -346.669 853.939 277.865 507.27
158000000 -341.814 849.098 276.29 507.285
158100000 -351.816 859.112 279.548 507.296
158200000 -344.514 851.916 277.207 507.401
158300000 -339.733 847.107 275.642 507.374
158400000 -341.138 848.498 276.095 507.361
158500000 -340.108 847.485 275.765 507.376
158600000 -338.898 846.544 275.459 507.646
158700000 -336.27 843.819 274.572 507.55
158800000 -340.518 848.073 275.956 507.555
158900000 -355.172 862.549 280.667 507.377
159000000 -345.84 853.886 277.848 508.046
159100000 -342.692 850.849 276.859 508.157
159200000 -349.57 857.666 279.078 508.096
159300000 -343.252 851.418 277.045 508.166
159400000 -339.698 847.857 275.886 508.159
159500000 -339.031 847.163 275.66 508.132
159600000 -343.226 851.421 277.046 508.195
159700000 -352.136 860.168 279.892 508.033
159800000 -358.137 866.059 281.809 507.922
159900000 -349.907 857.802 279.122 507.895
160000000 -340.494 848.509 276.098 508.015
160100000 -347.259 855.421 278.347 508.162
160200000 -342.792 851.211 276.977 508.419
160300000 -346.482 854.92 278.184 508.438
160400000 -345.909 854.293 277.98 508.383
160500000 -341.209 849.693 276.483 508.484
160600000 -348.664 857.153 278.911 508.489
160700000 -349.04 857.482 279.018 508.441
160800000 -333.676 842.074 274.004 508.398
160900000 -342.085 850.458 276.732 508.373
161000000 -344.863 853.11 277.595 508.247
161100000 -338.132 846.289 275.376 508.156
161200000 -340.878 848.99 276.255 508.112
161300000 -337.487 845.384 275.081 507.897
161400000 -345.568 853.467 277.711 507.899
161500000 -345.572 853.424 277.697 507.852
161600000 -333.314 841.151 273.704 507.836
161700000 -340.605 848.383 276.057 507.778
161800000 -327.812 835.725 271.938 507.913
161900000 -338.274 846.322 275.386 508.048
162000000 -336.381 844.394 274.759 508.012
162100000 -343.928 851.982 277.228 508.054
162200000 -339.987 848.038 275.945 508.051
162300000 -345.567 853.698 277.787 508.131
162400000 -340.032 847.932 275.91 507.9
162500000 -338.223 845.956 275.267 507.733
162600000 -333.569 841.199 273.72 507.631
162700000 -343.033 850.62 276.785 507.587
162800000 -337.761 845.414 275.091 507.653
162900000 -332.569 840.314 273.432 507.745
163000000 -338.622 846.421 275.419 507.8
163100000 -339.323 847.166 275.661 507.843
163200000 -333.76 841.662 273.87 507.902
163300000 -342.562 850.514 276.751 507.952
163400000 -329.81 837.736 272.593 507.926
163500000 -341.408 849.394 276.386 507.987
163600000 -340.728 848.703 276.161 507.975
163700000 -330.965 838.911 272.975 507.946
163800000 -345.355 853.211 277.628 507.856
163900000 -345.701 854.032 277.895 508.331
164000000 -354.419 863.219 280.885 508.8
164100000 -341.576 850.375 276.705 508.798
164200000 -337.309 846.052 275.299 508.743
164300000 -337.384 845.941 275.263 508.557
164400000 -346.2 854.629 278.089 508.429
164500000 -342.02 850.56 276.765 508.54
164600000 -348.259 856.988 278.857 508.729
164700000 -341.32 850.019 276.59 508.7
164800000 -341.357 849.952 276.568 508.595
164900000 -350.471 859.066 279.533 508.595
165000000 -353.029 861.587 280.354 508.558
165100000 -349.29 857.812 279.125 508.523
165200000 -339.862 848.628 276.137 508.766
165300000 -341.913 850.645 276.793 508.732
165400000 -345.548 854.309 277.985 508.761
165500000 -343.82 852.646 277.444 508.826
165600000 -329.826 838.702 272.907 508.876
165700000 -336.256 845.163 275.009 508.907
165800000 -343.208 851.985 277.229 508.776
165900000 -329.493 838.226 272.752 508.733
166000000 -332.061 840.962 273.642 508.901
166100000 -332.51 841.42 273.791 508.91
166200000 -338.567 847.377 275.73 508.81
166300000 -339.047 847.809 275.871 508.762
166400000 -336.497 845.267 275.043 508.769
166500000 -341.446 850.391 276.71 508.945
166600000 -337.542 846.611 275.481 509.069
166700000 -334.15 843.164 274.359 509.014
166800000 -337.371 846.4 275.412 509.029
166900000 -347.081 856.168 278.59 509.087
167000000 -342.386 851.411 277.042 509.025
167100000 -334.105 843.183 274.365 509.078
167200000 -330.87 839.929 273.306 509.059
167300000 -345.608 854.733 278.123 509.126
167400000 -334.695 843.974 274.622 509.279
167500000 -345.913 854.904 278.179 508.991
167600000 -356.865 865.478 281.62 508.613
167700000 -345.931 854.616 278.085 508.685
167800000 -350.822 859.418 279.648 508.596
167900000 -345.466 853.968 277.874 508.502
168000000 -347.009 855.579 278.399 508.57
168100000 -349.662 858.197 279.251 508.535
168200000 -343.998 852.678 277.455 508.68
168300000 -350.541 859.234 279.588 508.693
168400000 -347.478 856.021 278.542 508.543
168500000 -337.824 846.199 275.346 508.374
168600000 -335.316 843.725 274.541 508.409
168700000 -339.936 848.314 276.035 508.378
168800000 -338.181 846.447 275.427 508.266
168900000 -313.537 821.898 267.439 508.36
169000000 -348.588 856.94 278.842 508.352
169100000 -350.764 859.026 279.52 508.262
169200000 -355.669 863.918 281.112 508.25
169300000 -348.453 856.743 278.778 508.29
169400000 -338.966 847.184 275.667 508.218
169500000 -335.381 843.677 274.526 508.296
169600000 -335.247 843.559 274.487 508.312
169700000 -341.429 849.767 276.507 508.338
169800000 -333.064 841.466 273.806 508.402
169900000 -363.549 872.326 283.848 508.778
170000000 -340.933 849.732 276.496 508.799
170100000 -346.172 854.993 278.208 508.821
170200000 -344.172 853.084 277.587 508.912
170300000 -345.723 854.644 278.094 508.921
170400000 -337.816 846.815 275.547 508.999
170500000 -350.286 859.114 279.549 508.828
170600000 -331.675 840.387 273.455 508.711
170700000 -342.523 850.978 276.901 508.455
170800000 -332.976 841.899 273.947 508.923
170900000 -343.967 853.249 277.64 509.282
171000000 -335.107 844.475 274.786 509.368
171100000 -339.368 848.816 276.198 509.448
171200000 -335.291 844.748 274.874 509.457
171300000 -340.288 850.07 276.606 509.782
171400000 -335.378 845.431 275.097 510.053
171500000 -334.1 844.258 274.715 510.158
171600000 -327.364 837.416 272.489 510.052
171700000 -323.807 833.913 271.349 510.106
171800000 -342.811 852.977 277.552 510.166
171900000 -338.823 849.1 276.291 510.277
172000000 -342.349 852.661 277.449 510.313
172100000 -346.545 856.977 278.854 510.432
172200000 -340.525 850.693 276.809 510.167
172300000 -333.621 843.801 274.566 510.181
172400000 -333.892 844.062 274.651 510.169
172500000 -331.211 841.496 273.816 510.285
172600000 -340.411 850.707 276.813 510.296
172700000 -347.206 857.433 279.002 510.227
172800000 -324.852 834.856 271.656 510.004
172900000 -339.472 849.505 276.422 510.033
173000000 -346.237 856.28 278.627 510.043
173100000 -347.323 857.19 278.923 509.866
173200000 -336.475 846.274 275.371 509.798
173300000 -339.095 849.079 276.284 509.984
173400000 -329.144 839.326 273.11 510.182
173500000 -335.732 845.983 275.276 510.251
173600000 -334.588 844.733 274.869 510.145
173700000 -324.111 834.918 271.676 510.807
173800000 -333.718 844.593 274.824 510.875
173900000 -342.166 853.07 277.582 510.904
174000000 -332.198 843.264 274.392 511.066
174100000 -344.367 855.478 278.366 511.11
174200000 -343.189 854.291 277.979 511.102
174300000 -339.856 850.963 276.896 511.106
174400000 -341.555 852.822 277.502 511.267
174500000 -338.589 849.869 276.541 511.28
174600000 -340.073 851.29 277.003 511.217
174700000 -334.97 846.235 275.358 511.264
174800000 -343.281 854.623 278.087 511.342
174900000 -340.176 851.557 277.09 511.381
175000000 -335.107 847.256 275.691 512.149
175100000 -339.624 852.496 277.395 512.872
175200000 -340.276 853.286 277.653 513.01
175300000 -329.143 842.186 274.041 513.043
175400000 -334.291 847.271 275.695 512.979
175500000 -330.05 843.01 274.309 512.96
175600000 -340.699 853.614 277.759 512.915
175700000 -344.079 856.918 278.834 512.839
175800000 -337.284 850.014 276.588 512.73
175900000 -341.576 854.277 277.975 512.702
176000000 -316.066 828.98 269.743 512.914
176100000 -333.093 845.986 275.277 512.892
176200000 -333.043 845.93 275.259 512.887
176300000 -337.422 850.201 276.649 512.779
176400000 -346.512 859.333 279.62 512.821
176500000 -332.32 845.194 275.019 512.874
176600000 -334.846 847.82 275.874 512.974
176700000 -343.927 856.968 278.851 513.041
176800000 -334.257 847.386 275.733 513.129
176900000 -327.634 841.073 273.679 513.44
177000000 -329.578 843.315 274.408 513.736
177100000 -346.546 860.18 279.896 513.633
177200000 -350.444 863.942 281.12 513.498
177300000 -326.274 839.793 273.262 513.519
177400000 -328.913 842.392 274.108 513.479
177500000 -338.461 851.713 277.141 513.252
177600000 -341.933 855.239 278.288 513.307
177700000 -332.678 846.03 275.292 513.353
177800000 -327.175 840.548 273.508 513.373
177900000 -336.627 850.161 276.636 513.534
178000000 -341.178 854.846 278.16 513.668
178100000 -325.315 839.314 273.106 513.998
178200000 -332.362 846.552 275.461 514.19
178300000 -333.976 848.19 275.994 514.214
178400000 -334.198 848.428 276.072 514.231
178500000 -331.142 845.317 275.06 514.175
178600000 -338.828 853.071 277.583 514.244
178700000 -331.15 845.405 275.088 514.255
178800000 -332.214 846.409 275.415 514.195
178900000 -347.655 861.612 280.362 513.957
179000000 -334.071 848.046 275.948 513.975
179100000 -331.884 846.006 275.284 514.122
179200000 -346.179 860.265 279.924 514.087
179300000 -335.15 849.384 276.383 514.234
179400000 -337.05 851.288 277.002 514.238
179500000 -341.434 855.669 278.428 514.235
179600000 -356.024 870.299 283.188 514.274
179700000 -345.697 859.763 279.76 514.066
179800000 -341.61 855.696 278.437 514.086
179900000 -322.66 836.69 272.252 514.03
180000000 -336.025 850.051 276.6 514.026
180100000 -336.139 850.788 276.84 514.65
180200000 -325.489 840.769 273.579 515.28
180300000 -345.876 861.16 280.215 515.284
180400000 -344.425 859.82 279.779 515.395
180500000 -341.081 856.721 278.77 515.641
180600000 -335.745 851.33 277.016 515.585
180700000 -333.074 848.708 276.163 515.633
180800000 -351.163 866.63 281.995 515.467
180900000 -329.669 845.122 274.996 515.453
181000000 -346.094 861.526 280.334 515.432
181100000 -334.091 849.574 276.445 515.484
181200000 -339.5 854.911 278.181 515.411
181300000 -332.318 847.73 275.845 515.412
181400000 -329.689 845.014 274.961 515.324
181500000 -323.108 838.476 272.833 515.368
181600000 -329.689 845.189 275.018 515.499
181700000 -328.797 844.246 274.711 515.449
181800000 -324.955 840.327 273.436 515.372
181900000 -327.939 843.205 274.372 515.266
182000000 -335.345 850.673 276.802 515.328
182100000 -329.469 844.739 274.871 515.27
182200000 -329.335 844.535 274.805 515.2
182300000 -336.828 852.132 277.277 515.304
182400000 -334.915 850.299 276.681 515.385
182500000 -332.68 848.07 275.955 515.39
182600000 -340.663 855.996 278.534 515.333
182700000 -331.258 846.547 275.46 515.289
182800000 -342.222 857.634 279.067 515.412
182900000 -336.393 851.89 277.198 515.497
183000000 -339.038 854.716 278.118 515.678
183100000 -338.814 854.492 278.045 515.678
183200000 -338.736 854.568 278.07 515.832
183300000 -325.548 841.374 273.777 515.826
183400000 -325.831 841.73 273.892 515.899
183500000 -334.12 849.92 276.557 515.8
183600000 -321.961 837.861 272.633 515.9
183700000 -333.146 849.054 276.276 515.909
183800000 -324.418 840.297 273.426 515.88
183900000 -337.199 853.135 277.603 515.936
184000000 -337.22 853.202 277.625 515.981
184100000 -333.163 849.204 276.324 516.041
184200000 -337.325 853.161 277.612 515.836
184300000 -336.053 851.842 277.183 515.789
184400000 -337.181 852.966 277.548 515.784
184500000 -332.206 848.036 275.944 515.831
184600000 -342.271 858.203 279.253 515.933
184700000 -332.011 848.049 275.948 516.038
184800000 -346.57 862.573 280.675 516.004
184900000 -336.067 852.08 277.26 516.013
185000000 -325.893 841.96 273.967 516.066
185100000 -331.589 847.604 275.804 516.015
185200000 -328.321 844.51 274.797 516.189
185300000 -328.823 845.165 275.01 516.342
185400000 -338.516 854.745 278.127 516.229
185500000 -341.568 857.843 279.135 516.275
185600000 -340.935 857.304 278.96 516.369
185700000 -338.958 855.31 278.311 516.352
185800000 -327.933 844.469 274.784 516.536
185900000 -333.968 850.5 276.746 516.531
186000000 -322.915 839.509 273.17 516.594
186100000 -340.406 857.097 278.892 516.69
186200000 -332.647 849.597 276.452 516.95
186300000 -325.452 842.42 274.117 516.968
186400000 -322.747 839.962 273.317 517.215
186500000 -323.381 840.672 273.548 517.291
186600000 -330.113 847.354 275.722 517.241
186700000 -348.312 865.549 281.643 517.237
186800000 -331.227 848.494 276.093 517.267
186900000 -334.283 851.609 277.107 517.326
187000000 -328.574 845.997 275.281 517.423
187100000 -332.001 849.522 276.428 517.521
187200000 -336.508 854.059 277.904 517.552
187300000 -333.041 850.561 276.766 517.521
187400000 -337.843 855.22 278.282 517.377
187500000 -342.627 860.017 279.843 517.39
187600000 -332.829 850.186 276.644 517.357
187700000 -327.221 844.525 274.802 517.303
187800000 -333.851 851.253 276.991 517.402
187900000 -336.307 853.44 277.703 517.134
188000000 -331.035 848.088 275.961 517.052
188100000 -323.602 840.424 273.467 516.821
188200000 -337.107 853.948 277.868 516.841
188300000 -327.628 844.488 274.79 516.861
188400000 -333.734 850.647 276.794 516.913
188500000 -328.73 845.566 275.141 516.836
188600000 -333.542 850.51 276.749 516.968
188700000 -337.781 855.25 278.292 517.47
188800000 -318.893 839.701 273.232 520.808
188900000 -330.209 851.069 276.931 520.86
189000000 -338.089 858.833 279.457 520.744
189100000 -323.53 844.19 274.693 520.66
189200000 -328.244 848.947 276.241 520.704
189300000 -332.485 853.248 277.64 520.763
189400000 -330.95 851.733 277.147 520.783
189500000 -335.557 856.378 278.659 520.821
189600000 -325.439 846.164 275.335 520.725
189700000 -327.587 848.39 276.06 520.803
189800000 -340.062 860.913 280.134 520.85
189900000 -339.925 860.876 280.122 520.951
190000000 -334.569 855.561 278.393 520.992
190100000 -338.178 859.06 279.531 520.882
190200000 -340.056 860.863 280.118 520.807
190300000 -332.799 853.63 277.764 520.83
190400000 -323.156 844.142 274.677 520.985
190500000 -331.372 852.575 277.421 521.202
190600000 -324.906 845.942 275.263 521.037
190700000 -322.313 843.247 274.386 520.934
190800000 -342.359 863.381 280.937 521.023
190900000 -343.632 864.891 281.429 521.259
191000000 -320.693 841.93 273.957 521.236
191100000 -330.694 851.631 277.114 520.937
191200000 -354.756 875.778 284.971 521.023
191300000 -341.937 863.075 280.838 521.137
191400000 -332.383 853.689 277.784 521.306
191500000 -331.148 852.5 277.397 521.352
191600000 -337.115 858.587 279.378 521.473
191700000 -338.187 859.804 279.773 521.617
191800000 -327.197 848.783 276.187 521.585
191900000 -333.227 855.037 278.222 521.81
192000000 -325.094 846.813 275.546 521.719
192100000 -322.824 844.582 274.82 521.758
192200000 -328.889 850.681 276.805 521.792
192300000 -314.974 836.699 272.255 521.725
192400000 -323.321 845.116 274.994 521.795
192500000 -343.477 865.287 281.557 521.81
192600000 -333.324 855.204 278.277 521.88
192700000 -319.47 841.332 273.763 521.862
192800000 -336.688 858.594 279.38 521.906
192900000 -320.316 842.363 274.098 522.046
193000000 -323.589 845.604 275.153 522.015
193100000 -327.961 850.103 276.617 522.142
193200000 -326.96 849.119 276.296 522.159
193300000 -324.198 846.361 275.399 522.163
193400000 -331.14 853.083 277.586 521.943
193500000 -335.038 857.039 278.874 522.001
193600000 -340.382 862.543 280.665 522.161
193700000 -342.154 864.302 281.237 522.148
193800000 -324.05 846.201 275.347 522.151
193900000 -329.822 851.983 277.229 522.161
194000000 -325.248 847.45 275.753 522.202
194100000 -327.145 849.555 276.439 522.411
194200000 -321.501 843.967 274.62 522.466
194300000 -325.071 847.521 275.776 522.45
194400000 -325.973 848.591 276.125 522.618
194500000 -345.423 868.062 282.461 522.64
194600000 -341.102 863.796 281.073 522.694
194700000 -325.583 848.479 276.088 522.895
194800000 -326.627 849.386 276.384 522.759
194900000 -333.906 856.724 278.771 522.818
195000000 -337.228 860.132 279.88 522.904
195100000 -321.567 844.473 274.785 522.906
195200000 -327.726 850.546 276.761 522.82
195300000 -322.552 845.442 275.1 522.891
195400000 -328.31 851.222 276.981 522.913
195500000 -325.016 847.899 275.9 522.883
195600000 -331.068 854.038 277.897 522.97
195700000 -332.596 855.618 278.411 523.022
195800000 -326.71 849.653 276.47 522.943
195900000 -332.869 855.79 278.467 522.921
196000000 -329.556 852.369 277.354 522.813
196100000 -330.21 853.022 277.567 522.813
196200000 -319.142 841.955 273.966 522.813
196300000 -312.917 835.768 271.952 522.851
196400000 -328.025 850.867 276.865 522.842
196500000 -330.581 853.495 277.721 522.914
196600000 -324.281 847.199 275.672 522.917
196700000 -339.316 862.164 280.541 522.848
196800000 -325.68 848.517 276.101 522.837
196900000 -326.244 848.927 276.234 522.683
197000000 -319.68 842.254 274.063 522.574
197100000 -316.671 839.293 273.099 522.622
197200000 -331.091 853.717 277.793 522.626
197300000 -328.259 851.002 276.909 522.743
197400000 -340.664 863.459 280.963 522.795
197500000 -313.505 836.414 272.163 522.909
197600000 -324.089 846.983 275.602 522.894
197700000 -329.637 852.729 277.471 523.092
197800000 -332.731 855.712 278.442 522.981
197900000 -313.333 836.366 272.147 523.033
198000000 -329.171 852.196 277.298 523.025
198100000 -325.484 848.431 276.073 522.947
198200000 -332.896 856.08 278.562 523.184
198300000 -339.533 862.972 280.804 523.439
198400000 -334.557 857.79 279.118 523.233
198500000 -331.165 854.327 277.991 523.162
198600000 -331.296 854.352 278 523.057
198700000 -328.265 851.245 276.988 522.98
198800000 -322.848 845.704 275.185 522.856
198900000 -341.419 864.245 281.218 522.826
199000000 -328.647 851.519 277.078 522.872
