Job started: Tue Mar 24 03:12:29 PM EDT 2026
Running on: della-r3c2n8
Tasks: 4
LAMMPS (29 Aug 2024)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 29 Aug 2024, LAMMPS = 29 Aug 2024
  restoring atom style full from restart
  orthogonal box = (-80 -80 -80) to (80 80 80)
  1 by 2 by 2 MPI processor grid
  restoring pair style hybrid/overlay from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  1032 atoms
  931 bonds
  830 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     2 = max # of 1-3 neighbors
     4 = max # of 1-4 neighbors
     6 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.006 seconds
Generated 0 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 10 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 33
  ghost atom cutoff = 33
  binsize = 16.5, bins = 10 10 10
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair lj/cut, perpetual, trim from (2)
      attributes: half, newton on, cut 25
      pair build: trim
      stencil: none
      bin: none
  (2) pair base/rna, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 80000000
  Time step     : 10
Per MPI rank memory allocation (min/avg/max) = 7.315 | 7.316 | 7.319 Mbytes
   Step         PotEng         KinEng         TotEng          Temp          Press         Density    
  85160000  -676.616        790.04444      113.42845      257.07424      0.70306737     0.134578     
  85170000  -676.61754      744.09756      67.480016      242.12348     -10.278689      0.134578     
  85180000  -658.84123      760.55793      101.7167       247.47956      5.9323561      0.134578     
  85190000  -624.6255       788.18473      163.55923      256.4691      -5.2543936      0.134578     
  85200000  -621.4093       748.21149      126.80219      243.46212      0.57993769     0.134578     
  85210000  -624.02067      772.50619      148.48552      251.36743      1.8437184      0.134578     
  85220000  -653.70615      731.05661      77.35046       237.88006      5.1510883      0.134578     
  85230000  -676.1975       784.90735      108.70986      255.40267      3.5374558      0.134578     
  85240000  -631.04236      783.04454      152.00218      254.79653      7.2235781      0.134578     
  85250000  -632.33256      760.74944      128.41688      247.54187     -5.8847579      0.134578     
  85260000  -635.65025      748.51613      112.86588      243.56125      4.4744717      0.134578     
  85270000  -649.0664       789.49299      140.42659      256.8948       9.5167356      0.134578     
  85280000  -672.21152      750.37334      78.161824      244.16557      6.2898246      0.134578     
  85290000  -655.23687      763.42242      108.18555      248.41164      4.9793556      0.134578     
  85300000  -643.3609       804.94708      161.58618      261.92344     -0.85813353     0.134578     
  85310000  -618.38866      758.65442      140.26577      246.86017     -0.055997842    0.134578     
  85320000  -651.99507      762.75001      110.75495      248.19284      0.94956565     0.134578     
  85330000  -631.53947      767.54421      136.00474      249.75284      0.33223771     0.134578     
  85340000  -667.95641      754.65993      86.703524      245.5604      -2.1904254      0.134578     
  85350000  -631.13857      796.29479      165.15623      259.10805      4.0964818      0.134578     
  85360000  -618.94384      775.69403      156.75019      252.40473      4.7516189      0.134578     
  85370000  -656.23476      725.41887      69.184112      236.04558     -1.2741318      0.134578     
  85380000  -718.90613      777.91716      59.011027      253.12811     -2.4567564      0.134578     
  85390000  -670.67436      764.11362      93.439258      248.63655      6.2713624      0.134578     
  85400000  -628.94589      775.2956       146.34972      252.27508      1.8309997      0.134578     
  85410000  -637.63247      778.62221      140.98974      253.35753      0.30801533     0.134578     
  85420000  -619.02086      748.35034      129.32948      243.5073      -1.253275       0.134578     
  85430000  -632.97123      770.0313       137.06007      250.56212      0.94338551     0.134578     
  85440000  -698.43784      753.89588      55.458048      245.31178     -1.5338768      0.134578     
  85450000  -670.73665      771.20867      100.47202      250.94523      5.2295638      0.134578     
  85460000  -699.36808      754.7627       55.394623      245.59384     -0.33054028     0.134578     
  85470000  -675.7661       735.80183      60.035724      239.42412      5.8462513      0.134578     
  85480000  -656.18809      772.65795      116.46986      251.41681      4.9093893      0.134578     
  85490000  -653.40371      772.1447       118.741        251.2498       3.6321461      0.134578     
  85500000  -625.68563      761.49465      135.80903      247.78436      1.2036972      0.134578     
  85510000  -668.02779      775.06267      107.03488      252.19929      0.1195072      0.134578     
  85520000  -692.25024      772.73129      80.481052      251.44067      2.9024234      0.134578     
  85530000  -653.98764      773.44028      119.45264      251.67137      7.360677       0.134578     
  85540000  -622.49077      788.79923      166.30846      256.66905      0.73141611     0.134578     
  85550000  -619.21638      775.2942       156.07782      252.27462      1.0394191      0.134578     
  85560000  -656.6768       744.04672      87.369915      242.10694      1.2110824      0.134578     
  85570000  -637.4363       758.31256      120.87626      246.74893     -5.6625604      0.134578     
  85580000  -600.05749      815.32772      215.27023      265.30122      4.4047013      0.134578     
  85590000  -645.67806      822.68014      177.00209      267.69364      1.7822216      0.134578     
  85600000  -663.33301      764.64566      101.31265      248.80967     -0.19604352     0.134578     
  85610000  -597.45985      768.00241      170.54256      249.90193      4.0142194      0.134578     
  85620000  -627.34497      755.69248      128.3475       245.89638     -1.6701976      0.134578     
  85630000  -691.57479      774.79563      83.22084       252.11239     -3.1149929      0.134578     
  85640000  -656.62566      790.93009      134.30443      257.36242      3.5642263      0.134578     
  85650000  -706.55777      723.78853      17.230767      235.51509     -3.1428763      0.134578     
  85660000  -609.02512      751.28799      142.26287      244.46319      0.71962669     0.134578     
  85670000  -615.08646      739.44233      124.35587      240.60871     -5.8371469      0.134578     
  85680000  -647.85197      768.01205      120.16008      249.90507      2.189684       0.134578     
  85690000  -693.31449      773.82581      80.511315      251.79682      1.6215771      0.134578     
  85700000  -663.87978      795.16229      131.28251      258.73954      8.4067395      0.134578     
  85710000  -711.33592      731.38009      20.044166      237.98532     -2.5047546      0.134578     
  85720000  -697.89637      758.41894      60.522565      246.78355      4.1670461      0.134578     
  85730000  -725.45161      777.23876      51.787147      252.90737      3.7788279      0.134578     
  85740000  -654.80972      776.50284      121.69312      252.66791     -5.4380378      0.134578     
  85750000  -704.7717       797.81789      93.04619       259.60366     -0.97017707     0.134578     
  85760000  -730.56525      789.19731      58.63206       256.79859     -0.38062899     0.134578     
  85770000  -730.55605      806.26971      75.713655      262.35381      0.42872969     0.134578     
  85780000  -679.31529      742.54811      63.232822      241.6193       4.5238364      0.134578     
  85790000  -704.66472      795.51546      90.85074       258.85446      4.6204975      0.134578     
  85800000  -665.61067      744.01527      78.404602      242.09671      2.7290969      0.134578     
  85810000  -660.00572      793.33473      133.32901      258.14487     -2.0728105      0.134578     
  85820000  -685.63687      746.58093      60.944064      242.93155      1.9836735      0.134578     
  85830000  -630.19086      772.86698      142.67612      251.48483     -4.1268856      0.134578     
  85840000  -640.50481      725.31121      84.8064        236.01055      3.434246       0.134578     
  85850000  -613.51501      764.7579       151.24289      248.8462      -2.2943315      0.134578     
  85860000  -638.56458      729.56217      90.997587      237.39378      0.47086842     0.134578     
  85870000  -660.79344      782.93344      122.14         254.76037     -0.97567959     0.134578     
  85880000  -680.6884       746.60662      65.918213      242.93991     -6.5031438      0.134578     
  85890000  -665.68992      766.00246      100.31254      249.25117     -0.3639679      0.134578     
  85900000  -705.99358      765.0851       59.091526      248.95266     -5.6060064      0.134578     
  85910000  -671.65461      776.67444      105.01983      252.72374      8.4196437      0.134578     
  85920000  -668.19968      780.48425      112.28457      253.96343     -2.5532854      0.134578     
  85930000  -693.72279      760.72866      67.005865      247.53511      5.4115064      0.134578     
  85940000  -675.85781      815.19582      139.33801      265.2583       3.0069827      0.134578     
  85950000  -646.85017      748.09731      101.24714      243.42497      2.8310966      0.134578     
  85960000  -626.17709      778.00644      151.82934      253.15716      7.6227409      0.134578     
  85970000  -670.84243      726.44088      55.598444      236.37814     -0.0075523439   0.134578     
  85980000  -675.02731      786.22145      111.19413      255.83026      1.5543285      0.134578     
  85990000  -632.56835      781.63124      149.06289      254.33665     -0.029612895    0.134578     
  86000000  -653.73272      781.79472      128.062        254.38984     -1.3054968      0.134578     
  86010000  -641.34842      742.11902      100.77059      241.47968      7.0227211      0.134578     
  86020000  -592.20321      776.14792      183.94471      252.55242     -5.2635334      0.134578     
  86030000  -662.66524      783.37687      120.71163      254.90466     -7.8318231      0.134578     
  86040000  -669.58039      754.34369      84.7633        245.45749     -3.4832009      0.134578     
  86050000  -634.2246       792.79765      158.57305      257.97011     -4.262875       0.134578     
  86060000  -593.55214      780.97843      187.4263       254.12423      0.75513114     0.134578     
  86070000  -638.81924      770.74082      131.92158      250.79299      6.4513934      0.134578     
  86080000  -572.94703      789.81941      216.87239      257.00101      1.8790049      0.134578     
  86090000  -610.99247      750.76475      139.77229      244.29294      3.9960837      0.134578     
  86100000  -653.62064      756.53093      102.9103       246.16921     -0.95144661     0.134578     
  86110000  -638.64755      769.57688      130.92933      250.41425     -0.89357521     0.134578     
  86120000  -608.56997      773.65287      165.0829       251.74055      6.6783827      0.134578     
  86130000  -661.6782       774.36274      112.68454      251.97153     -1.3589362      0.134578     
  86140000  -664.81365      772.23812      107.42447      251.2802      -1.7946019      0.134578     
  86150000  -640.94987      751.04043      110.09056      244.38264      2.6776606      0.134578     
  86160000  -667.74435      805.69277      137.94842      262.16608      1.307456       0.134578     
  86170000  -654.06303      744.45072      90.387692      242.2384      -3.3873119      0.134578     
  86180000  -632.10031      782.31865      150.21834      254.56033     -1.9071902      0.134578     
  86190000  -641.12967      774.04457      132.9149       251.86801      0.68542287     0.134578     
  86200000  -676.30382      799.59717      123.29334      260.18262      1.7722955      0.134578     
  86210000  -706.12712      777.08351      70.956393      252.85685      1.6710142      0.134578     
  86220000  -646.04611      748.82992      102.78381      243.66336      6.3327942      0.134578     
  86230000  -686.52711      771.65555      85.128434      251.09064      3.7787786      0.134578     
  86240000  -677.33451      761.25439      83.919879      247.70618     -0.84068935     0.134578     
  86250000  -662.70442      781.11312      118.4087       254.16806     -0.41354303     0.134578     
  86260000  -690.81607      777.29145      86.475372      252.92451      4.6761922      0.134578     
  86270000  -692.75947      757.67793      64.91846       246.54243      3.8673841      0.134578     
  86280000  -745.07849      783.52154      38.443055      254.95174      0.88198259     0.134578     
  86290000  -728.94307      746.45497      17.511893      242.89056      1.393294       0.134578     
  86300000  -686.38413      761.85213      75.467993      247.90068     -2.3066925      0.134578     
  86310000  -668.34318      753.65604      85.312865      245.23374      2.5502156      0.134578     
  86320000  -693.93386      735.28904      41.355178      239.25726     -4.6901954      0.134578     
  86330000  -661.25429      766.45421      105.19991      249.39816     -5.9820584      0.134578     
  86340000  -658.12046      753.92863      95.808177      245.32244     -3.0946323      0.134578     
  86350000  -669.42332      718.77625      49.352927      233.88413     -1.3456937      0.134578     
  86360000  -672.87874      797.9122       125.03345      259.63434     -0.4489667      0.134578     
  86370000  -642.15509      784.77255      142.61746      255.3588      -6.6230825      0.134578     
  86380000  -654.6928       756.12322      101.43042      246.03654     -3.8108968      0.134578     
  86390000  -669.31506      819.82541      150.51035      266.76473     -3.2995954      0.134578     
  86400000  -654.90416      769.51031      114.60615      250.39259      5.8023639      0.134578     
  86410000  -623.55938      742.78219      119.2228       241.69547      2.5775105      0.134578     
  86420000  -664.0598       728.38218      64.322381      237.00982     -4.8625267      0.134578     
  86430000  -658.35366      759.72055      101.36689      247.20708     -11.240958      0.134578     
  86440000  -680.58532      794.3709       113.78559      258.48203     -7.0143037      0.134578     
  86450000  -714.83112      742.01797      27.186851      241.4468      -6.0809654      0.134578     
  86460000  -654.67509      765.71848      111.0434       249.15876     -1.309661       0.134578     
  86470000  -613.75615      740.56461      126.80846      240.97389     -5.0866259      0.134578     
  86480000  -630.35846      774.54563      144.18717      252.03105      3.5861541      0.134578     
  86490000  -629.94962      797.23944      167.28982      259.41543     -3.6580275      0.134578     
  86500000  -634.5031       782.86411      148.36101      254.73781     -5.4995465      0.134578     
  86510000  -646.88479      755.81677      108.93198      245.93682      5.5101336      0.134578     
  86520000  -670.09765      760.64892      90.551269      247.50917      0.70729163     0.134578     
  86530000  -583.01713      752.79703      169.7799       244.95422      2.0640827      0.134578     
  86540000  -614.12409      768.81264      154.68854      250.16557      1.2009192      0.134578     
  86550000  -649.27208      753.7262       104.45412      245.25657     -6.0022497      0.134578     
  86560000  -656.91143      774.40759      117.49616      251.98613      6.9155002      0.134578     
  86570000  -678.38077      749.31357      70.932803      243.82073      0.58725891     0.134578     
  86580000  -675.9839       748.06229      72.078386      243.41357      2.9230688      0.134578     
  86590000  -629.23272      783.77493      154.54221      255.03419      1.6281317      0.134578     
  86600000  -634.46378      779.69267      145.22889      253.70585     -3.1250376      0.134578     
  86610000  -675.66474      736.95709      61.292343      239.80003      4.6810608      0.134578     
  86620000  -706.64281      750.62391      43.981105      244.24711      1.3196692      0.134578     
  86630000  -663.3251       746.7613       83.436207      242.99024      13.739459      0.134578     
  86640000  -697.28546      764.90623      67.620774      248.89446      2.6834261      0.134578     
  86650000  -698.74831      767.37552      68.627212      249.69795     -2.167939       0.134578     
  86660000  -692.60699      778.12707      85.520082      253.19642      1.8790544      0.134578     
  86670000  -655.05467      735.85088      80.796211      239.44008      9.4099493      0.134578     
  86680000  -720.26808      769.41951      49.151429      250.36305     -7.8723214      0.134578     
  86690000  -634.08924      781.17532      147.08608      254.18829      5.2070785      0.134578     
  86700000  -680.1218       756.55029      76.428492      246.1755       1.357205       0.134578     
  86710000  -709.14696      766.42337      57.27641       249.38812     -3.1944531      0.134578     
  86720000  -679.3701       747.61587      68.245776      243.26831      10.918798      0.134578     
  86730000  -675.80681      769.11582      93.309009      250.26423     -3.4176494      0.134578     
  86740000  -655.75326      759.54789      103.79463      247.1509      -2.1230389      0.134578     
  86750000  -681.26114      773.55539      92.294259      251.70883     -6.2584863      0.134578     
  86760000  -734.10868      734.75086      0.64217373     239.08214     -3.4929137      0.134578     
  86770000  -667.52961      753.96365      86.434049      245.33383     -3.8859305      0.134578     
  86780000  -656.25386      770.9472       114.69334      250.86014     -6.5298137      0.134578     
  86790000  -625.64019      785.70809      160.0679       255.66322      0.6667612      0.134578     
  86800000  -647.14758      789.17751      142.02994      256.79215     -5.2356309      0.134578     
  86810000  -641.67857      787.30446      145.62588      256.18267      8.7514651      0.134578     
  86820000  -642.96645      766.26511      123.29866      249.33663      5.3571384      0.134578     
  86830000  -639.88901      788.70645      148.81743      256.63886      0.51814981     0.134578     
  86840000  -628.31774      826.73337      198.41563      269.01252      10.166722      0.134578     
  86850000  -629.9023       809.93165      180.02935      263.54538     -1.8877232      0.134578     
  86860000  -642.39236      793.31772      150.92535      258.13933     -1.4357395      0.134578     
  86870000  -614.79968      794.35092      179.55124      258.47553     -0.76633764     0.134578     
  86880000  -636.73554      792.17803      155.44248      257.76849      7.6923083      0.134578     
  86890000  -672.5042       754.45904      81.954849      245.49503      5.3794719      0.134578     
  86900000  -667.56721      793.86792      126.3007       258.31837      1.2783259      0.134578     
  86910000  -651.81937      783.61903      131.79966      254.98346     -12.78485       0.134578     
  86920000  -654.80788      755.69833      100.89045      245.89828     -4.7659396      0.134578     
  86930000  -615.4918       749.82507      134.33327      243.98717     -7.4301932      0.134578     
  86940000  -675.04357      738.17783      63.13426       240.19725     -0.46046654     0.134578     
  86950000  -614.48518      759.11563      144.63045      247.01024     -1.0132891      0.134578     
  86960000  -615.0483       768.9931       153.9448       250.2243       4.9951836      0.134578     
  86970000  -603.25503      771.43987      168.18484      251.02045     -0.61583444     0.134578     
  86980000  -671.3107       738.29264      66.981937      240.23461     -0.50334286     0.134578     
  86990000  -634.01536      749.94746      115.9321       244.027       -3.3631102      0.134578     
  87000000  -642.5445       731.65715      89.112652      238.07547     -0.94852398     0.134578     
  87010000  -696.37393      770.62184      74.247917      250.75428     -4.3145357      0.134578     
  87020000  -655.59115      772.14093      116.54978      251.24857     -6.7879851      0.134578     
  87030000  -654.81875      738.28348      83.464727      240.23163     -5.4832922      0.134578     
  87040000  -662.84919      742.80635      79.957159      241.70333     -6.8760371      0.134578     
  87050000  -654.48025      795.42222      140.94197      258.82412      0.41449398     0.134578     
  87060000  -645.25088      730.00272      84.751835      237.53713     -7.1744967      0.134578     
  87070000  -683.24707      804.4998       121.25273      261.7779      -6.5174127      0.134578     
  87080000  -643.47205      780.64468      137.17264      254.01563      3.8215225      0.134578     
  87090000  -652.24017      768.64514      116.40497      250.11107      3.3132662      0.134578     
  87100000  -635.59027      736.99182      101.40155      239.81133      7.1337871      0.134578     
  87110000  -630.88912      775.30185      144.41273      252.27711     -3.3950759      0.134578     
  87120000  -620.80691      758.56914      137.76222      246.83242      5.8675687      0.134578     
  87130000  -625.30085      750.54966      125.24881      244.22295     -0.37889717     0.134578     
  87140000  -611.11607      754.55001      143.43394      245.52463     -5.1964925      0.134578     
  87150000  -639.8984       764.57976      124.68136      248.78823      0.68906717     0.134578     
  87160000  -649.46976      757.42494      107.95518      246.46011      1.2872519      0.134578     
  87170000  -653.29609      775.94493      122.64884      252.48637     -4.3864256      0.134578     
  87180000  -625.01516      761.85099      136.83583      247.90031      1.8964693      0.134578     
  87190000  -615.40628      794.9612       179.55492      258.67411      3.5177173      0.134578     
  87200000  -633.99597      775.66003      141.66406      252.39366      2.7705923      0.134578     
  87210000  -644.08939      789.46893      145.37954      256.88697      1.9296815      0.134578     
  87220000  -573.33966      781.59197      208.25231      254.32387     -0.77578867     0.134578     
  87230000  -593.37557      780.1144       186.73883      253.84308      1.4741751      0.134578     
  87240000  -663.12197      798.61139      135.48943      259.86186     -8.9815562      0.134578     
  87250000  -685.75764      802.2802       116.52256      261.05565     -2.3124891      0.134578     
  87260000  -641.46532      723.88648      82.421163      235.54696      6.4112839      0.134578     
  87270000  -631.06293      777.90612      146.84319      253.12452     -3.510828       0.134578     
  87280000  -632.37534      775.1295       142.75417      252.22103      3.1411699      0.134578     
  87290000  -636.52168      765.27036      128.74868      249.01295     -8.7662574      0.134578     
  87300000  -669.6057       742.87467      73.268969      241.72557      0.047128597    0.134578     
  87310000  -643.398        763.47762      120.07962      248.4296      -4.3197247      0.134578     
  87320000  -658.67792      737.63969      78.961773      240.02214     -6.5290668      0.134578     
  87330000  -646.26697      719.20013      72.933164      234.02206     -2.0396305      0.134578     
  87340000  -673.24558      764.714        91.468421      248.83191      3.6617616      0.134578     
  87350000  -655.02171      780.40669      125.38499      253.93819     -2.6075644      0.134578     
  87360000  -674.46519      742.31528      67.850092      241.54354      0.69922384     0.134578     
  87370000  -695.91803      750.45356      54.535529      244.19168      5.6494944      0.134578     
  87380000  -639.4037       770.92647      131.52277      250.8534      -10.568595      0.134578     
  87390000  -641.04513      767.88432      126.8392       249.86351     -3.8863072      0.134578     
  87400000  -682.74741      777.62587      94.878462      253.03333      2.0184473      0.134578     
  87410000  -638.73965      759.11924      120.37959      247.01142     -2.563126       0.134578     
  87420000  -644.73706      802.92938      158.19231      261.26689      2.6603867      0.134578     
  87430000  -663.93215      759.68903      95.756878      247.19683     -0.29274314     0.134578     
  87440000  -650.35017      770.18192      119.83175      250.61113      3.9357169      0.134578     
  87450000  -698.02534      794.43585      96.410505      258.50317     -1.081839       0.134578     
  87460000  -644.63092      771.70194      127.07102      251.10573     -1.2583784      0.134578     
  87470000  -636.84001      792.36003      155.52002      257.82771     -2.6000181      0.134578     
  87480000  -605.67817      752.08211      146.40394      244.72159      1.1185553      0.134578     
  87490000  -621.56382      754.01249      132.44867      245.34972     -1.4333906      0.134578     
  87500000  -627.55815      755.18951      127.63136      245.73272      5.5782803      0.134578     
  87510000  -649.62987      729.7172       80.087332      237.44423     -7.6787653      0.134578     
  87520000  -657.50909      759.15823      101.64915      247.02411      0.29993993     0.134578     
  87530000  -632.54792      781.11259      148.56467      254.16788      10.625988      0.134578     
  87540000  -666.31402      805.92356      139.60954      262.24118      6.02866        0.134578     
  87550000  -650.95518      789.24211      138.28694      256.81317      3.9615771      0.134578     
  87560000  -589.35326      734.48995      145.13669      238.99724     -7.9346897      0.134578     
  87570000  -612.215        804.93428      192.71928      261.91927      3.4820201      0.134578     
  87580000  -654.80219      748.06539      93.2632        243.41458      7.4161568      0.134578     
  87590000  -629.94285      782.16676      152.22391      254.5109       1.3813018      0.134578     
  87600000  -607.46477      768.38093      160.91616      250.0251      -8.0874357      0.134578     
  87610000  -609.01136      759.86247      150.85112      247.25326     -0.088035143    0.134578     
  87620000  -634.09598      747.00392      112.90794      243.06919      3.6486742      0.134578     
  87630000  -610.70647      785.12112      174.41465      255.47223      6.7612164      0.134578     
  87640000  -670.04457      780.2543       110.20973      253.8886       9.3524478      0.134578     
  87650000  -601.73338      763.08808      161.3547       248.30285      2.6129442      0.134578     
  87660000  -634.23314      770.70327      136.47014      250.78077      7.4877631      0.134578     
  87670000  -603.04111      775.36468      172.32357      252.29756      2.5673893      0.134578     
  87680000  -665.00369      762.78091      97.777228      248.2029       5.4251607      0.134578     
  87690000  -589.26618      779.14117      189.87499      253.5264      -0.83325855     0.134578     
  87700000  -629.40056      787.27325      157.87269      256.17251      0.48903615     0.134578     
  87710000  -608.01697      753.08368      145.0667       245.04749     -7.7647395      0.134578     
  87720000  -605.47819      746.33961      140.86142      242.85303      0.077838606    0.134578     
  87730000  -644.51411      777.75718      133.24308      253.07606     -1.8165783      0.134578     
  87740000  -672.07905      774.72122      102.64216      252.08818      4.0869878      0.134578     
  87750000  -663.85821      773.66014      109.80193      251.74291     -1.4349256      0.134578     
  87760000  -585.70003      757.16063      171.46059      246.3741       2.2647841      0.134578     
  87770000  -607.809        790.93064      183.12163      257.3626      -0.18824916     0.134578     
  87780000  -637.00858      742.14618      105.1376       241.48852     -0.32108334     0.134578     
  87790000  -658.31369      755.13978      96.826095      245.71654      6.8896715      0.134578     
  87800000  -687.91152      776.19734      88.285816      252.5685       5.7349023      0.134578     
  87810000  -665.38065      784.15433      118.77368      255.15764     -0.66729239     0.134578     
  87820000  -659.04567      757.87323      98.827563      246.60598      6.6770166      0.134578     
  87830000  -647.18919      800.57155      153.38235      260.49967      1.008652       0.134578     
  87840000  -675.6361       753.79738      78.161281      245.27973      6.6382892      0.134578     
  87850000  -639.91535      822.50439      182.58904      267.63645      10.329192      0.134578     
  87860000  -647.88759      787.64136      139.75377      256.29229     -5.9404089      0.134578     
  87870000  -697.75444      768.92091      71.166471      250.20081      7.0686552      0.134578     
  87880000  -646.19588      772.25345      126.05757      251.28519      0.19351556     0.134578     
  87890000  -625.33943      785.69033      160.3509       255.65744     -7.1185196      0.134578     
  87900000  -622.3775       753.44586      131.06835      245.16535     -3.5144336      0.134578     
  87910000  -664.6094       770.75852      106.14912      250.79875      9.2115919      0.134578     
  87920000  -590.23787      756.49242      166.25455      246.15667      0.59782434     0.134578     
  87930000  -589.76711      762.6393       172.87219      248.15682      4.467879       0.134578     
  87940000  -642.39454      782.7898       140.39525      254.71363     -5.2353611      0.134578     
  87950000  -641.36881      788.1575       146.78869      256.46024     -1.5857482      0.134578     
  87960000  -612.89275      761.94354      149.0508       247.93043      2.2841058      0.134578     
  87970000  -623.6679       776.87507      153.20717      252.78903      6.4481435      0.134578     
  87980000  -654.72312      777.18703      122.46391      252.89054      2.0246345      0.134578     
  87990000  -604.67645      804.55012      199.87368      261.79427      5.2379632      0.134578     
  88000000  -630.65556      793.00242      162.34685      258.03674     -6.1011201      0.134578     
  88010000  -611.25333      747.31832      136.06499      243.17149      0.0013645362   0.134578     
  88020000  -602.96069      737.5404       134.57971      239.98984     -6.2665311      0.134578     
  88030000  -622.59211      806.14932      183.55721      262.31464      10.068932      0.134578     
  88040000  -633.06182      761.07951      128.01769      247.64928     -9.43996        0.134578     
  88050000  -627.34389      828.80537      201.46148      269.68674      2.7579343      0.134578     
  88060000  -620.798        786.7305       165.9325       255.99591     -7.6251834      0.134578     
  88070000  -660.33152      747.32204      86.990523      243.17271     -6.1285739      0.134578     
  88080000  -679.63455      743.50563      63.87108       241.93087      0.90480871     0.134578     
  88090000  -677.27301      785.99056      108.71754      255.75513      2.4094431      0.134578     
  88100000  -628.09297      792.74651      164.65355      257.95347      7.7243937      0.134578     
  88110000  -618.73717      795.11839      176.38122      258.72526     -1.723011       0.134578     
  88120000  -712.3939       777.35538      64.961484      252.94532      5.1407309      0.134578     
  88130000  -664.47814      736.70731      72.229167      239.71875      8.9207839      0.134578     
  88140000  -613.35275      746.84674      133.49398      243.01804     -7.7828313      0.134578     
  88150000  -633.17383      744.74677      111.57294      242.33473     -3.256747       0.134578     
  88160000  -599.52402      718.34546      118.82144      233.74395      0.3272636      0.134578     
  88170000  -604.59551      770.12111      165.5256       250.59134      0.51809423     0.134578     
  88180000  -611.74248      761.04466      149.30218      247.63794      1.9580319      0.134578     
  88190000  -621.93388      805.87968      183.94579      262.2269       1.8612091      0.134578     
  88200000  -633.28353      745.30734      112.0238       242.51713     -1.293338       0.134578     
  88210000  -644.39137      776.03711      131.64575      252.51636     -7.2702627      0.134578     
  88220000  -613.01426      731.5164       118.50215      238.02967      1.2367794      0.134578     
  88230000  -617.72268      751.42214      133.69946      244.50684      2.3773839      0.134578     
  88240000  -599.72754      760.56672      160.83918      247.48242     -2.6378428      0.134578     
  88250000  -659.49468      748.44063      88.945952      243.53668     -2.9664909      0.134578     
  88260000  -604.74477      744.91493      140.17016      242.38945      0.63940445     0.134578     
  88270000  -635.22225      751.80998      116.58773      244.63304      3.6505287      0.134578     
  88280000  -608.45814      754.84102      146.38287      245.61932      2.3652533      0.134578     
  88290000  -630.13718      770.39631      140.25912      250.68089     -6.4897087      0.134578     
  88300000  -603.03793      777.91084      174.87291      253.12606     -4.1329436      0.134578     
  88310000  -626.02767      743.1663       117.13863      241.82046     -7.0905515      0.134578     
  88320000  -612.61064      765.52679      152.91615      249.09639      0.98126178     0.134578     
  88330000  -579.8191       745.26262      165.44353      242.50259     -1.1239232      0.134578     
  88340000  -625.23511      753.59909      128.36398      245.21521      2.2032105      0.134578     
  88350000  -652.17384      732.59365      80.419819      238.3802       3.9455289      0.134578     
  88360000  -589.82154      790.14134      200.3198       257.10577     -0.93128066     0.134578     
  88370000  -592.02313      773.49708      181.47396      251.68986     -11.004474      0.134578     
  88380000  -603.79724      744.74611      140.94887      242.33451      0.33147865     0.134578     
  88390000  -591.66029      763.0868       171.42652      248.30243     -6.0655999      0.134578     
  88400000  -629.18918      733.91179      104.72262      238.80911      4.7656317      0.134578     
  88410000  -629.51796      780.06538      150.54743      253.82713     -0.052721721    0.134578     
  88420000  -660.52421      782.34162      121.81742      254.5678       3.9680437      0.134578     
  88430000  -629.59682      747.41214      117.81532      243.20202     -1.0398511      0.134578     
  88440000  -620.07356      741.67155      121.59799      241.33408     -3.8110935      0.134578     
  88450000  -606.1082       782.68872      176.58052      254.68074     -4.7558361      0.134578     
  88460000  -636.6437       793.68483      157.04113      258.25879     -0.45799127     0.134578     
  88470000  -668.31992      753.81863      85.498705      245.28664      0.15876082     0.134578     
  88480000  -640.58525      756.06237      115.47712      246.01674      0.75760474     0.134578     
  88490000  -625.2433       775.27198      150.02868      252.26739     -5.8186425      0.134578     
  88500000  -663.4055       787.84972      124.44422      256.36009     -2.5074176      0.134578     
  88510000  -657.6755       751.71172      94.03622       244.60107      4.7442959      0.134578     
  88520000  -639.2383       770.2189       130.9806       250.62316      2.3702933      0.134578     
  88530000  -644.86346      773.03147      128.16801      251.53835      5.9511859      0.134578     
  88540000  -654.2926       765.83354      111.54094      249.1962      -1.9043073      0.134578     
  88550000  -623.40644      772.52809      149.12165      251.37455      6.6899047      0.134578     
  88560000  -664.00053      784.75113      120.7506       255.35184     -0.21344463     0.134578     
  88570000  -607.91863      731.8432       123.92457      238.13601     -3.8052495      0.134578     
  88580000  -670.52167      771.98297      101.4613       251.19718      3.050445       0.134578     
