Job started: Tue Mar 24 03:11:22 PM EDT 2026
Running on: della-r3c2n12
Tasks: 4
LAMMPS (29 Aug 2024)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 29 Aug 2024, LAMMPS = 29 Aug 2024
  restoring atom style full from restart
  orthogonal box = (-80 -80 -80) to (80 80 80)
  1 by 2 by 2 MPI processor grid
  restoring pair style hybrid/overlay from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  1032 atoms
  931 bonds
  830 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     2 = max # of 1-3 neighbors
     4 = max # of 1-4 neighbors
     6 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.008 seconds
Generated 0 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 10 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 33
  ghost atom cutoff = 33
  binsize = 16.5, bins = 10 10 10
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair lj/cut, perpetual, trim from (2)
      attributes: half, newton on, cut 25
      pair build: trim
      stencil: none
      bin: none
  (2) pair base/rna, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 80000000
  Time step     : 10
Per MPI rank memory allocation (min/avg/max) = 7.315 | 7.318 | 7.32 Mbytes
   Step         PotEng         KinEng         TotEng          Temp          Press         Density    
  85190000  -347.53213      870.44254      522.91041      283.23514      0.54186208     0.134578     
  85200000  -350.32582      847.44098      497.11516      275.75062      1.5433999      0.134578     
  85210000  -293.51128      852.94613      559.43486      277.54195      4.2423899      0.134578     
  85220000  -294.20756      849.5034       555.29584      276.42171     -0.18969042     0.134578     
  85230000  -266.20922      834.37087      568.16166      271.49771     -2.6046782      0.134578     
  85240000  -283.8271       843.03221      559.20511      274.31604      7.6953319      0.134578     
  85250000  -286.48017      806.55855      520.07838      262.4478      -0.11838614     0.134578     
  85260000  -332.22594      840.96604      508.7401       273.64372     -5.1894201      0.134578     
  85270000  -318.40833      791.25319      472.84485      257.46755     -5.2837161      0.134578     
  85280000  -327.55364      816.89712      489.34348      265.81189      0.28597228     0.134578     
  85290000  -328.0894       839.5507       511.4613       273.18318     -5.1210384      0.134578     
  85300000  -360.99629      852.70829      491.712        277.46456     -1.7953073      0.134578     
  85310000  -313.53597      865.9084       552.37243      281.75977     -0.52097204     0.134578     
  85320000  -317.70109      848.12294      530.42185      275.97252      0.87459872     0.134578     
  85330000  -372.56311      835.08585      462.52274      271.73036      1.994317       0.134578     
  85340000  -341.24603      851.82491      510.57888      277.17711     -4.3829568      0.134578     
  85350000  -317.75216      832.26916      514.51701      270.81383     -2.9495916      0.134578     
  85360000  -294.96462      839.88512      544.9205       273.292       -5.5176103      0.134578     
  85370000  -301.17307      814.24964      513.07657      264.95042      4.4665823      0.134578     
  85380000  -313.63499      832.64799      519.013        270.9371       7.5286752      0.134578     
  85390000  -343.42534      883.52705      540.10171      287.49274     -1.2595012      0.134578     
  85400000  -354.85015      878.06041      523.21027      285.71394     -3.1123408      0.134578     
  85410000  -358.14742      835.765        477.61758      271.95135      0.22166419     0.134578     
  85420000  -349.82693      850.5729       500.74597      276.76972     -3.5562638      0.134578     
  85430000  -347.76703      859.97972      512.21269      279.83062      8.674196       0.134578     
  85440000  -361.44252      836.01548      474.57296      272.03285      6.346964       0.134578     
  85450000  -379.1027       864.8229       485.7202       281.40656     -1.6672404      0.134578     
  85460000  -374.60344      843.47154      468.8681       274.45899      2.071253       0.134578     
  85470000  -373.45904      864.9015       491.44246      281.43213      0.99242656     0.134578     
  85480000  -345.12916      870.82684      525.69768      283.36019     -2.5346577      0.134578     
  85490000  -370.86567      855.97821      485.11254      278.52857      1.1786738      0.134578     
  85500000  -358.16646      841.66903      483.50257      273.87247      1.5438599      0.134578     
  85510000  -349.27222      847.25272      497.9805       275.68936      1.9235238      0.134578     
  85520000  -381.30507      894.58947      513.2844       291.09236     -2.5215894      0.134578     
  85530000  -397.2036       849.02923      451.82563      276.26742      4.7643833      0.134578     
  85540000  -358.36414      869.02218      510.65804      282.77297     -2.4120545      0.134578     
  85550000  -338.46682      830.67231      492.20549      270.29423     -0.60565181     0.134578     
  85560000  -325.87338      839.06872      513.19534      273.02635      5.5007295      0.134578     
  85570000  -329.48034      833.9141       504.43376      271.34908      1.3234045      0.134578     
  85580000  -364.38617      851.96173      487.57556      277.22163      2.0892354      0.134578     
  85590000  -345.1204       847.30187      502.18147      275.70535      0.3936161      0.134578     
  85600000  -349.3012       883.95672      534.65553      287.63255      2.123461       0.134578     
  85610000  -384.86467      801.57849      416.71382      260.82732      0.11011638     0.134578     
  85620000  -360.27914      839.58963      479.31049      273.19585      2.2935618      0.134578     
  85630000  -359.02734      853.6975       494.67016      277.78644     -0.32860326     0.134578     
  85640000  -283.31241      895.97802      612.66561      291.54419      1.7130533      0.134578     
  85650000  -348.40802      875.39018      526.98217      284.84507     -6.0611724      0.134578     
  85660000  -363.32246      817.5413       454.21884      266.0215       1.3286275      0.134578     
  85670000  -307.32458      874.2591       566.93452      284.47702     -1.3784075      0.134578     
  85680000  -356.6604       819.14771      462.4873       266.54421     -0.01781389     0.134578     
  85690000  -400.15583      876.57933      476.4235       285.23201      4.4028267      0.134578     
  85700000  -343.65995      878.61387      534.95392      285.89403     -4.5361239      0.134578     
  85710000  -362.02814      868.46886      506.44072      282.59293      1.8151836      0.134578     
  85720000  -364.40467      864.08837      499.68371      281.16755     -3.2717305      0.134578     
  85730000  -363.74775      845.71938      481.97163      275.19042     -6.4302678      0.134578     
  85740000  -302.75351      849.84638      547.09287      276.53332      10.169195      0.134578     
  85750000  -342.65817      853.52858      510.87041      277.73147      6.2616953      0.134578     
  85760000  -346.51883      837.99977      491.48094      272.67852      2.0586008      0.134578     
  85770000  -338.65364      847.84877      509.19513      275.88331      2.5740295      0.134578     
  85780000  -359.35396      828.88973      469.53577      269.71419      6.8738599      0.134578     
  85790000  -368.0086       841.05255      473.04395      273.67187      1.6280387      0.134578     
  85800000  -324.38843      831.62534      507.23691      270.60433      4.660738       0.134578     
  85810000  -359.06963      853.97498      494.90535      277.87673     -4.9898605      0.134578     
  85820000  -366.79732      826.5053       459.70798      268.93831      3.4189214      0.134578     
  85830000  -317.33747      866.65374      549.31627      282.0023       2.6164095      0.134578     
  85840000  -331.53778      893.27433      561.73655      290.66443      5.297241       0.134578     
  85850000  -394.6064       813.43771      418.83132      264.68622      3.7030235      0.134578     
  85860000  -340.90173      811.19842      470.29669      263.95757      5.8003209      0.134578     
  85870000  -376.38528      867.90163      491.51636      282.40835     -2.0542348      0.134578     
  85880000  -346.05582      870.63803      524.5822       283.29875     -2.8351042      0.134578     
  85890000  -355.95394      865.23871      509.28477      281.54186      3.2910568      0.134578     
  85900000  -376.92584      827.86529      450.93945      269.38084      2.6814393      0.134578     
  85910000  -401.30554      851.45787      450.15233      277.05768      9.3276331      0.134578     
  85920000  -371.92644      840.20369      468.27725      273.39566      2.4604887      0.134578     
  85930000  -365.36162      870.06689      504.70526      283.11291      1.7591842      0.134578     
  85940000  -346.0725       849.11596      503.04346      276.29564     -0.085491549    0.134578     
  85950000  -408.41373      828.37362      419.95989      269.54625      1.9497503      0.134578     
  85960000  -344.18075      828.96291      484.78216      269.738       -2.7836135      0.134578     
  85970000  -338.28272      850.36481      512.08209      276.70201      4.5450736      0.134578     
  85980000  -365.08339      830.37956      465.29617      270.19897      5.8955827      0.134578     
  85990000  -346.88391      860.67829      513.79439      280.05794     -0.49882694     0.134578     
  86000000  -327.24973      842.54556      515.29583      274.15769      7.6849387      0.134578     
  86010000  -321.82876      817.1122       495.28344      265.88187     -4.1094371      0.134578     
  86020000  -359.53947      834.33365      474.79417      271.4856      -0.6136468      0.134578     
  86030000  -296.46017      854.62647      558.1663       278.08872      5.5011042      0.134578     
  86040000  -350.46918      840.40772      489.93854      273.46205     -2.1670749      0.134578     
  86050000  -299.81484      821.95358      522.13874      267.45722      1.1755621      0.134578     
  86060000  -366.34299      851.57613      485.23314      277.09616     -0.47615652     0.134578     
  86070000  -336.51325      846.65484      510.14159      275.49482     -1.0938789      0.134578     
  86080000  -328.3727       844.1086       515.7359       274.66629      9.9868262      0.134578     
  86090000  -370.91443      823.69338      452.77895      268.02334      12.528793      0.134578     
  86100000  -340.78735      847.01614      506.2288       275.61238     -0.91352254     0.134578     
  86110000  -276.17553      872.87217      596.69664      284.02573      4.5222964      0.134578     
  86120000  -338.35027      869.62363      531.27336      282.96868     -0.82455473     0.134578     
  86130000  -310.35015      853.9327       543.58255      277.86297     -1.7318062      0.134578     
  86140000  -333.34599      835.00302      501.65702      271.7034      -2.2034958      0.134578     
  86150000  -340.34653      848.50355      508.15701      276.09637      3.0918353      0.134578     
  86160000  -348.88256      815.55158      466.66902      265.37406      0.28851938     0.134578     
  86170000  -349.89628      843.30798      493.4117       274.40577      5.6184053      0.134578     
  86180000  -276.75906      795.55837      518.79931      258.86843      0.46114571     0.134578     
  86190000  -309.05459      873.57727      564.52268      284.25516      1.7479358      0.134578     
  86200000  -336.7565       846.91305      510.15654      275.57883      3.7470176      0.134578     
  86210000  -334.3812       834.2053       499.8241       271.44383      0.031782762    0.134578     
  86220000  -352.96926      802.87576      449.9065       261.24945      2.0178583      0.134578     
  86230000  -388.27436      874.95942      486.68506      284.7049      -1.963314       0.134578     
  86240000  -330.82392      846.67524      515.85132      275.50145     -0.3031009      0.134578     
  86250000  -352.44499      856.99932      504.55432      278.86083      3.2542347      0.134578     
  86260000  -390.43129      844.97968      454.54839      274.94973      0.976704       0.134578     
  86270000  -391.87324      825.55176      433.67852      268.62804     -6.6306724      0.134578     
  86280000  -315.67755      843.19173      527.51418      274.36795     -0.24062988     0.134578     
  86290000  -404.83944      832.62589      427.78646      270.92991      12.944203      0.134578     
  86300000  -326.51483      840.01031      513.49549      273.33274      1.9529572      0.134578     
  86310000  -366.88403      871.62927      504.74524      283.6213      -2.166487       0.134578     
  86320000  -347.88513      878.49464      530.60951      285.85523     -1.8767449      0.134578     
  86330000  -402.39564      817.99542      415.59978      266.16927      2.9998605      0.134578     
  86340000  -391.72161      824.59722      432.8756       268.31744      8.135629       0.134578     
  86350000  -378.76322      851.63602      472.8728       277.11565     -2.0210358      0.134578     
  86360000  -378.5331       819.06682      440.53372      266.51789      0.3326009      0.134578     
  86370000  -365.26957      849.96423      484.69466      276.57166     -4.3432733      0.134578     
  86380000  -332.84489      847.31574      514.47085      275.70987      4.9920206      0.134578     
  86390000  -365.12805      864.90695      499.77889      281.43391      1.3569163      0.134578     
  86400000  -366.19547      803.72434      437.52887      261.52557     -0.31866635     0.134578     
  86410000  -364.62049      818.94017      454.31968      266.47668      1.9234374      0.134578     
  86420000  -352.71962      866.34325      513.62364      281.90127     -4.3291638      0.134578     
  86430000  -325.94158      887.5227       561.58112      288.79289     -0.0093838216   0.134578     
  86440000  -389.70568      844.31903      454.61335      274.73476      4.0440972      0.134578     
  86450000  -364.57578      829.84386      465.26809      270.02465      5.7084712      0.134578     
  86460000  -342.96137      858.38382      515.42245      279.31133     -5.680962       0.134578     
  86470000  -341.05247      823.19913      482.14666      267.86251     -1.4582152      0.134578     
  86480000  -356.84677      825.11785      468.27108      268.48685     -1.5252306      0.134578     
  86490000  -319.70158      840.98431      521.28273      273.64967     -7.3010106      0.134578     
  86500000  -324.02276      839.46396      515.44121      273.15496     -2.1357814      0.134578     
  86510000  -358.4275       853.94593      495.51843      277.86728      2.2773665      0.134578     
  86520000  -301.77989      863.16793      561.38804      280.86804      3.1898324      0.134578     
  86530000  -317.95568      846.21241      528.25672      275.35085     -2.8981096      0.134578     
  86540000  -312.98443      814.0209       501.03647      264.87599      3.3591669      0.134578     
  86550000  -301.29284      815.56295      514.27011      265.37776      0.06740741     0.134578     
  86560000  -337.04615      830.50418      493.45803      270.23952      2.2133133      0.134578     
  86570000  -318.80967      853.57836      534.76869      277.74767      6.286109       0.134578     
  86580000  -296.23865      881.61214      585.37348      286.86964      2.8355849      0.134578     
  86590000  -354.82003      838.16908      483.34906      272.73362     -1.1043959      0.134578     
  86600000  -308.64661      862.85216      554.20555      280.7653       4.3143493      0.134578     
  86610000  -274.22893      868.68634      594.4574       282.66369      3.8257901      0.134578     
  86620000  -280.79423      825.11508      544.32086      268.48595      0.78709091     0.134578     
  86630000  -231.32942      827.82886      596.49944      269.36899      5.004749       0.134578     
  86640000  -262.58956      860.49273      597.90317      279.99755      0.24790165     0.134578     
  86650000  -291.22153      871.9918       580.77026      283.73926     -2.6331466      0.134578     
  86660000  -307.39982      824.99305      517.59323      268.44624      6.4359911      0.134578     
  86670000  -317.94384      844.13845      526.19461      274.676       -4.5361754      0.134578     
  86680000  -325.19477      877.44156      552.2468       285.51257      6.4213376      0.134578     
  86690000  -333.46356      883.74592      550.28236      287.56396     -0.17352998     0.134578     
  86700000  -299.07313      868.44585      569.37272      282.58544      5.8490909      0.134578     
  86710000  -344.49473      862.32071      517.82598      280.59237     -3.1759852      0.134578     
  86720000  -360.37928      845.24001      484.86073      275.03444      2.0664206      0.134578     
  86730000  -373.0874       844.77512      471.68773      274.88317      0.66965738     0.134578     
  86740000  -369.08052      827.61591      458.53539      269.2997       2.786799       0.134578     
  86750000  -306.63107      859.04525      552.41417      279.52656      3.2496213      0.134578     
  86760000  -367.35603      843.62778      476.27175      274.50983     -3.1950967      0.134578     
  86770000  -338.91191      875.77385      536.86194      284.96991      2.6850552      0.134578     
  86780000  -350.70355      856.5663       505.86274      278.71992     -6.947777       0.134578     
  86790000  -337.16275      866.44556      529.28282      281.93456     -1.8723819      0.134578     
  86800000  -366.85142      852.17398      485.32256      277.2907      -3.9065951      0.134578     
  86810000  -347.24492      825.16113      477.91621      268.50093     -0.14059122     0.134578     
  86820000  -322.02017      852.77956      530.75939      277.48775      1.1174177      0.134578     
  86830000  -361.03396      827.85148      466.81752      269.37635     -1.2610508      0.134578     
  86840000  -343.51774      850.89182      507.37408      276.8735       2.9832149      0.134578     
  86850000  -320.3752       860.72431      540.34911      280.07291     -1.1799092      0.134578     
  86860000  -298.71619      858.56163      559.84544      279.36919     -6.7108721      0.134578     
  86870000  -344.90698      863.87321      518.96623      281.09754     -3.1915052      0.134578     
  86880000  -326.0276       873.47399      547.44639      284.22155      1.647995       0.134578     
  86890000  -329.78238      884.46153      554.67916      287.79681     -10.442996      0.134578     
  86900000  -320.0472       847.26222      527.21502      275.69245      2.3517298      0.134578     
  86910000  -338.19381      811.6703       473.4765       264.11112      4.7043955      0.134578     
  86920000  -365.05637      836.89876      471.84239      272.32026     -0.48187814     0.134578     
  86930000  -358.01067      850.89523      492.88456      276.8746       9.333553       0.134578     
  86940000  -269.07391      826.38286      557.30895      268.89847     -0.96871255     0.134578     
  86950000  -333.24832      794.55398      461.30566      258.5416      -2.9579707      0.134578     
  86960000  -318.86365      815.28319      496.41954      265.28672      0.49537023     0.134578     
  86970000  -323.28413      827.08645      503.80232      269.12741      10.095789      0.134578     
  86980000  -368.67298      821.61182      452.93885      267.34601     -2.5472341      0.134578     
  86990000  -358.47016      860.14905      501.67889      279.88573      0.2316291      0.134578     
  87000000  -369.12842      834.23158      465.10316      271.45238      0.10296587     0.134578     
  87010000  -317.52065      818.42429      500.90364      266.30882      0.073141035    0.134578     
  87020000  -277.68088      811.22821      533.54734      263.96727      8.4680478      0.134578     
  87030000  -307.61066      822.35193      514.74127      267.58684      3.6296582      0.134578     
  87040000  -358.41849      888.20898      529.7905       289.01621      10.540049      0.134578     
  87050000  -351.70003      867.71921      516.01919      282.34899      7.3108665      0.134578     
  87060000  -370.56097      792.66163      422.10067      257.92585      2.2182392      0.134578     
  87070000  -336.43749      839.84916      503.41167      273.2803      -1.6516961      0.134578     
  87080000  -326.73486      812.70747      485.9726       264.44861      0.17061848     0.134578     
  87090000  -297.4557       831.07297      533.61726      270.4246       2.4438873      0.134578     
  87100000  -305.95327      794.91724      488.96397      258.65981     -1.0279474      0.134578     
  87110000  -314.11548      836.43169      522.31621      272.16828      6.5806608      0.134578     
  87120000  -303.82464      847.58299      543.75835      275.79683      3.3030867      0.134578     
  87130000  -326.4582       846.95643      520.49823      275.59295     -1.331251       0.134578     
  87140000  -381.99375      857.27002      475.27627      278.94891      1.5135892      0.134578     
  87150000  -351.79554      839.72961      487.93407      273.2414      -6.795648       0.134578     
  87160000  -300.73844      878.37409      577.63565      285.81601      1.0140942      0.134578     
  87170000  -397.598        840.5019       442.9039       273.4927      -0.14723272     0.134578     
  87180000  -347.94643      791.45739      443.51096      257.534       -0.12423721     0.134578     
  87190000  -308.30851      795.0683       486.7598       258.70896     -4.0344016      0.134578     
  87200000  -354.19582      850.97284      496.77702      276.89986     -4.4032066      0.134578     
  87210000  -348.50516      811.27571      462.77055      263.98272     -3.5577742      0.134578     
  87220000  -360.09134      861.70266      501.61132      280.39126     -2.4234         0.134578     
  87230000  -379.8588       834.04435      454.18554      271.39146     -1.5543928      0.134578     
  87240000  -331.73905      861.91366      530.1746       280.45991      5.4010467      0.134578     
  87250000  -415.03726      887.99231      472.95505      288.9457       3.4187886      0.134578     
  87260000  -394.1104       857.45785      463.34746      279.01003      2.499885       0.134578     
  87270000  -330.49061      832.5451       502.05449      270.90362     -5.10531        0.134578     
  87280000  -392.99794      862.08817      469.09023      280.5167       5.5578682      0.134578     
  87290000  -331.59924      838.01649      506.41725      272.68396      7.1158175      0.134578     
  87300000  -383.4831       866.44466      482.96156      281.93427      2.2604112      0.134578     
  87310000  -377.99853      840.32127      462.32274      273.43392     -8.0759122      0.134578     
  87320000  -316.10578      833.45552      517.34974      271.19986     -2.8660243      0.134578     
  87330000  -319.71836      838.36217      518.64381      272.79645      4.7691825      0.134578     
  87340000  -348.54168      861.8175       513.27582      280.42862      3.176476       0.134578     
  87350000  -409.3633       878.04393      468.68063      285.70858      7.082699       0.134578     
  87360000  -342.99456      816.2289       473.23434      265.59445      7.0471466      0.134578     
  87370000  -382.81383      838.99398      456.18016      273.00203      1.8457232      0.134578     
  87380000  -409.3989       839.38242      429.98353      273.12843     -2.5650905      0.134578     
  87390000  -414.64236      850.25247      435.61011      276.66545      0.32394853     0.134578     
  87400000  -377.27274      851.41512      474.14238      277.04377     -0.18059671     0.134578     
  87410000  -401.70035      842.98052      441.28018      274.29922     -0.3263775      0.134578     
  87420000  -390.17413      871.52269      481.34857      283.58662      1.7022039      0.134578     
  87430000  -387.06194      823.78399      436.72205      268.05282      2.3290356      0.134578     
  87440000  -322.59203      834.86688      512.27485      271.6591       2.7117046      0.134578     
  87450000  -368.26353      818.94475      450.68122      266.47817      12.02117       0.134578     
  87460000  -378.16428      795.34948      417.18519      258.80045     -0.23932551     0.134578     
  87470000  -418.18339      846.09174      427.90835      275.31159      0.97398307     0.134578     
  87480000  -388.55361      848.51968      459.96607      276.10162      7.6773621      0.134578     
  87490000  -348.05469      848.67656      500.62187      276.15267     -1.4524698      0.134578     
  87500000  -400.59447      859.23215      458.63768      279.58737      6.3926096      0.134578     
  87510000  -425.6379       852.57084      426.93294      277.41983      0.71535739     0.134578     
  87520000  -368.11339      869.27757      501.16418      282.85607      1.5439727      0.134578     
  87530000  -387.48777      823.88789      436.40012      268.08663      2.6882153      0.134578     
  87540000  -365.22025      832.98244      467.76219      271.04592     -4.4341471      0.134578     
  87550000  -346.20297      828.62648      482.42352      269.62853     -5.52509        0.134578     
  87560000  -362.08114      857.80171      495.72056      279.12192     -4.4341784      0.134578     
  87570000  -352.3301       828.54462      476.21452      269.60189      3.8788081      0.134578     
  87580000  -347.64936      870.3305       522.68114      283.19869      0.54400923     0.134578     
  87590000  -290.80639      848.06741      557.26102      275.95445     -6.0979197      0.134578     
  87600000  -335.18051      872.89308      537.71257      284.03253     -1.9878644      0.134578     
  87610000  -318.31086      843.99678      525.68592      274.6299       3.44989        0.134578     
  87620000  -297.05915      846.34021      549.28107      275.39244      1.0494378      0.134578     
  87630000  -382.01245      860.75376      478.74131      280.08249      3.6109694      0.134578     
  87640000  -356.22576      820.81364      464.58787      267.08629     -0.088996719    0.134578     
  87650000  -379.49356      861.95317      482.45961      280.47277     -3.7994179      0.134578     
  87660000  -361.94355      829.62892      467.68537      269.95471     -0.21896596     0.134578     
  87670000  -370.51186      809.00534      438.49348      263.24396     -4.6848104      0.134578     
  87680000  -339.10012      825.52124      486.42112      268.61811     -0.49435328     0.134578     
  87690000  -293.64259      841.15293      547.51033      273.70454     -6.4989284      0.134578     
  87700000  -380.1921       876.56797      496.37587      285.22831      2.8926732      0.134578     
  87710000  -366.93766      842.47627      475.53862      274.13514      5.8844067      0.134578     
  87720000  -281.72704      838.99651      557.26947      273.00285      0.17738762     0.134578     
  87730000  -376.18312      818.78106      442.59795      266.42491      1.0941419      0.134578     
  87740000  -332.85633      832.34174      499.48541      270.83744     -1.1236705      0.134578     
  87750000  -370.06481      841.76317      471.69836      273.9031       3.8373069      0.134578     
  87760000  -399.55061      846.78239      447.23178      275.53632      5.4649469      0.134578     
  87770000  -330.32438      803.08278      472.7584       261.31681     -2.0622209      0.134578     
  87780000  -307.15342      869.40088      562.24746      282.8962       0.78757785     0.134578     
  87790000  -318.82928      843.92154      525.09225      274.60542      3.0810471      0.134578     
  87800000  -330.50916      866.00345      535.49428      281.7907      -4.3848697      0.134578     
  87810000  -330.11138      843.71035      513.59897      274.5367       5.304067       0.134578     
  87820000  -329.94381      837.50357      507.55975      272.51706      2.2135259      0.134578     
  87830000  -300.4593       825.062        524.6027       268.46867     -3.4759687      0.134578     
  87840000  -308.11638      857.847        549.73062      279.13666     -0.097343414    0.134578     
  87850000  -307.53644      862.25616      554.71971      280.57136      1.3135648      0.134578     
  87860000  -344.01962      837.99426      493.97464      272.67673      2.4811554      0.134578     
  87870000  -316.14322      866.15443      550.01121      281.83983      0.53988824     0.134578     
  87880000  -312.14774      869.21158      557.06384      282.8346       0.79860081     0.134578     
  87890000  -309.01814      846.54579      537.52765      275.45933      0.67555098     0.134578     
  87900000  -368.81727      864.62182      495.80455      281.34113      2.5731606      0.134578     
  87910000  -335.94632      876.30621      540.35989      285.14314      7.5226137      0.134578     
  87920000  -332.07476      824.12304      492.04828      268.16315     -6.1599713      0.134578     
  87930000  -351.14336      839.77612      488.63276      273.25653     -1.6615918      0.134578     
  87940000  -405.49301      853.15453      447.66152      277.60976     -0.13974576     0.134578     
  87950000  -405.2018       856.87383      451.67203      278.81999      6.9799071      0.134578     
  87960000  -417.8479       836.84506      418.99715      272.30279     -0.22924983     0.134578     
  87970000  -380.24649      862.40971      482.16322      280.62133     -7.9758692      0.134578     
  87980000  -335.34148      855.19004      519.84856      278.2721       2.6224993      0.134578     
  87990000  -357.60837      873.47235      515.86398      284.22102      1.6977788      0.134578     
  88000000  -332.43367      850.73751      518.30384      276.82328     -3.3968811      0.134578     
  88010000  -301.00608      861.91399      560.90792      280.46002     -0.02119519     0.134578     
  88020000  -353.33699      858.7749       505.43791      279.43859      8.6184894      0.134578     
  88030000  -332.276        853.84226      521.56626      277.83354      1.8128848      0.134578     
  88040000  -315.64589      855.07108      539.42519      278.23339     -1.6856225      0.134578     
  88050000  -388.07398      855.31846      467.24447      278.31389     -6.5401028      0.134578     
  88060000  -300.43723      837.20713      536.76989      272.4206       4.1875132      0.134578     
  88070000  -367.41177      864.39967      496.9879       281.26884     -5.3813977      0.134578     
  88080000  -349.79875      841.18124      491.38249      273.71375     -1.9695316      0.134578     
  88090000  -300.59031      833.7289       533.13859      271.28881      7.2305178      0.134578     
  88100000  -333.35961      859.22132      525.86171      279.58385      2.9826468      0.134578     
  88110000  -344.35684      859.47098      515.11415      279.66509     -5.6501941      0.134578     
  88120000  -325.19351      819.45527      494.26177      266.64429      6.3857612      0.134578     
  88130000  -357.20133      819.77636      462.57503      266.74877     -3.1960359      0.134578     
  88140000  -348.32574      827.74553      479.41979      269.34187      7.1983207      0.134578     
  88150000  -375.39349      872.26522      496.87172      283.82823      4.1167471      0.134578     
  88160000  -374.25574      884.58564      510.3299       287.8372       0.34390301     0.134578     
  88170000  -353.71256      857.69458      503.98202      279.08706      1.1281202      0.134578     
  88180000  -378.22366      821.24024      443.01658      267.2251       6.878289       0.134578     
  88190000  -392.59829      881.84726      489.24897      286.94615     -1.4508509      0.134578     
  88200000  -346.74556      879.38458      532.63902      286.14482     -1.1981535      0.134578     
  88210000  -367.1869       825.17278      457.98588      268.50472      0.64385144     0.134578     
  88220000  -348.56164      822.14137      473.57972      267.51832     -0.35326197     0.134578     
  88230000  -358.29246      862.41508      504.12262      280.62307     -0.052369462    0.134578     
  88240000  -369.2061       825.33889      456.13279      268.55877      2.1611525      0.134578     
  88250000  -389.3484       857.84         468.4916       279.13438     -0.99046258     0.134578     
  88260000  -341.3315       848.92556      507.59406      276.23369      9.2251778      0.134578     
  88270000  -338.57736      821.39595      482.81859      267.27577      6.015526       0.134578     
  88280000  -344.34718      844.51142      500.16424      274.79736      8.2932078      0.134578     
  88290000  -403.19006      839.01068      435.82062      273.00746      0.28785158     0.134578     
  88300000  -360.70983      873.40929      512.69946      284.2005      -5.1118759      0.134578     
  88310000  -369.4939       855.76769      486.27379      278.46007     -6.6439815      0.134578     
  88320000  -399.82181      852.27289      452.45108      277.32288      4.4599679      0.134578     
  88330000  -348.22488      821.66525      473.44036      267.3634       2.008034       0.134578     
  88340000  -376.43641      859.76005      483.32364      279.75915     -2.7716694      0.134578     
  88350000  -412.36907      821.18666      408.81758      267.20767      3.2758066      0.134578     
  88360000  -446.10477      832.57545      386.47068      270.91349     -1.9378468      0.134578     
  88370000  -373.61501      844.18987      470.57486      274.69273     -2.5403251      0.134578     
  88380000  -394.922        864.19451      469.27251      281.20209      1.5390958      0.134578     
  88390000  -377.19601      828.0025       450.80649      269.42549     -2.2366424      0.134578     
  88400000  -403.4275       873.3739       469.9464       284.18899      6.164248       0.134578     
  88410000  -366.96585      811.88096      444.91512      264.17967     -9.1142321      0.134578     
  88420000  -355.994        875.53406      519.54006      284.89188     -0.51484081     0.134578     
  88430000  -348.78571      879.49389      530.70817      286.18038     -5.4168014      0.134578     
  88440000  -331.79136      810.68062      478.88926      263.78909     -3.7891146      0.134578     
  88450000  -368.24597      836.04072      467.79475      272.04106     -3.3103572      0.134578     
  88460000  -358.39137      854.84098      496.44961      278.15852      3.5850642      0.134578     
  88470000  -326.27532      815.41115      489.13582      265.32836      1.7369946      0.134578     
  88480000  -404.84866      850.93367      446.08501      276.88711     -1.2333748      0.134578     
  88490000  -354.94905      831.79031      476.84125      270.65801     -0.96282179     0.134578     
  88500000  -432.95343      856.86032      423.90689      278.8156      -0.086606926    0.134578     
  88510000  -368.86428      835.13442      466.27014      271.74616     -8.2318894      0.134578     
  88520000  -372.6093       841.58744      468.97814      273.84592      5.9394401      0.134578     
  88530000  -363.1695       859.91639      496.74689      279.81002     -1.3086485      0.134578     
  88540000  -361.90744      860.9261       499.01867      280.13857      12.142015      0.134578     
  88550000  -408.87116      841.71516      432.844        273.88748     -4.7940754      0.134578     
  88560000  -315.27467      853.30673      538.03206      277.65929      1.7353577      0.134578     
  88570000  -387.33952      855.50894      468.16942      278.37587      4.9429717      0.134578     
  88580000  -378.92726      863.88378      484.95651      281.10097     -5.1603491      0.134578     
  88590000  -364.00553      805.23966      441.23413      262.01864      6.13826        0.134578     
  88600000  -381.37841      846.51771      465.1393       275.45019      7.7769215      0.134578     
  88610000  -373.15804      805.71581      432.55777      262.17358     -6.2369532      0.134578     
  88620000  -403.15529      842.13431      438.97902      274.02387     -7.7488331      0.134578     
