time_ns,RMSD
1004.5,69.18983369521116
1005.0,69.22046209525635
1005.5,68.66575777803114
1006.0,55.320805811282604
1006.5,55.82602603592066
1007.0,54.6797213932632
1007.5,75.29258547316554
1008.0,69.61955373574672
1008.5,77.18471637788856
1009.0,67.75771190242045
1009.5,66.1006460343303
1010.0,60.82304188354849
1010.5,75.47633294472178
1011.0,44.75918300114756
1011.5,42.67531202527367
1012.0,67.98237623454807
1012.5,53.895232777825676
1013.0,46.68431324699239
1013.5,58.25137700944223
1014.0,63.36353956152781
1014.5,73.77547797921743
1015.0,50.15700361460334
1015.5,63.96186968825839
1016.0,49.65795174095216
1016.5,47.12427064989749
1017.0,53.28571382844266
1017.5,66.7632520928015
1018.0,42.40731343073666
1018.5,50.512770842550005
1019.0,63.593202367250555
1019.5,47.39086945249056
1020.0,61.72561017910308
1020.5,50.298735229471866
1021.0,50.37371624555194
1021.5,42.54882443568734
1022.0,53.56071553771663
1022.5,49.24363104266724
1023.0,68.18627744573375
1023.5,54.31729713685873
1024.0,43.08548193799827
1024.5,65.03155314777018
1025.0,55.367983177520564
1025.5,84.65462724469505
1026.0,49.091538922331694
1026.5,49.97658008616684
1027.0,44.44852801907515
1027.5,38.06545211858834
1028.0,90.6901283031562
1028.5,74.14377888883841
1029.0,54.968664439859026
1029.5,61.83597915844072
1030.0,48.18661382888906
1030.5,40.5855512041011
1031.0,40.42801280686241
1031.5,43.51933364903452
1032.0,39.272662479116455
1032.5,45.58474824162261
1033.0,68.49243077155853
1033.5,69.13955133199224
1034.0,39.3069401527687
1034.5,40.361296411046595
1035.0,39.499277261992376
1035.5,38.6582200694122
1036.0,44.061715904767965
1036.5,50.85862803684064
1037.0,43.39733251251495
1037.5,54.69239381829692
1038.0,46.373556089058454
1038.5,46.57268399819696
1039.0,43.82636728030451
1039.5,51.9029252685899
1040.0,59.66098917032264
1040.5,62.27497297033857
1041.0,48.13178393627421
1041.5,59.098425700513694
1042.0,66.50531546255942
1042.5,59.71173006594881
1043.0,57.683576056187675
1043.5,68.85960748347468
1044.0,45.5408477602506
1044.5,64.87959597313636
1045.0,51.66099766188047
1045.5,43.11417751123021
1046.0,73.64242865336462
1046.5,48.46966002367348
1047.0,56.42974658744417
1047.5,40.47459267642345
1048.0,77.28597885284579
1048.5,73.77845581855544
1049.0,48.07535647974292
1049.5,51.40016581624657
1050.0,73.74805115778516
1050.5,49.24852599795259
1051.0,48.64577811576585
1051.5,77.99598389892797
1052.0,64.75968505387246
1052.5,74.20305461096085
1053.0,69.13202036790072
1053.5,83.87207297064025
1054.0,63.2326653269731
1054.5,47.263047993551126
1055.0,46.75710297805824
1055.5,62.24625358388322
1056.0,42.01592190770768
1056.5,56.657994240758505
1057.0,41.129325849623136
1057.5,70.4617257686165
1058.0,76.16018673407248
1058.5,78.51096461815015
1059.0,68.89193732836709
1059.5,70.98427850012712
1060.0,81.56035080688703
1060.5,65.65790836797001
1061.0,69.6360180820882
1061.5,69.32185262834938
1062.0,65.8113790263249
1062.5,56.237444987097014
1063.0,49.58913566181639
1063.5,56.03717031873349
1064.0,62.775788917408235
1064.5,62.714263849880226
1065.0,62.86058564897016
1065.5,78.8339303778814
1066.0,59.75047979971899
1066.5,52.39785014928863
1067.0,49.501120014753816
1067.5,55.534145296793696
1068.0,49.565137234311166
1068.5,47.264864118576625
1069.0,49.776231057020674
1069.5,52.4817913501131
1070.0,69.25687340170617
1070.5,64.97617359102452
1071.0,64.81338231107098
1071.5,39.616970118922026
1072.0,52.163518621442876
1072.5,75.90277075073928
1073.0,39.30265603427127
1073.5,44.554488261150965
1074.0,41.524674895276796
1074.5,70.74333617858308
1075.0,49.02990758330966
1075.5,34.19649864172109
1076.0,60.767889280938164
1076.5,65.24577749073039
1077.0,60.86801035853799
1077.5,40.872859425059595
1078.0,33.890332695466796
1078.5,66.34760999295366
1079.0,48.303204969939884
1079.5,67.07723486059086
1080.0,75.36562921793754
1080.5,50.12112528053161
1081.0,47.640577639076504
1081.5,44.875575544496144
1082.0,44.02196251353405
1082.5,68.53298021660363
1083.0,61.17766767293789
1083.5,51.73236293168517
1084.0,44.36738856051786
1084.5,46.366095117962345
1085.0,41.053701199612945
1085.5,40.30391630524623
1086.0,43.426183897337886
1086.5,64.38547581600639
1087.0,74.16837415745104
1087.5,75.56364156458244
1088.0,58.85811111101063
1088.5,47.16011013751584
1089.0,74.44843170309149
1089.5,65.23179831282184
1090.0,35.13231525806578
1090.5,74.36814916447065
1091.0,37.87353315040765
1091.5,33.197899115200485
1092.0,40.73208390160845
1092.5,33.908070670618365
1093.0,36.71048073224049
1093.5,59.48303931707286
1094.0,50.381561999058846
1094.5,60.470148453953385
1095.0,64.03562349822822
1095.5,73.98895438905859
1096.0,62.98356506140734
1096.5,62.28094364127548
1097.0,58.89480656206698
1097.5,55.20535147989183
1098.0,43.611368101626226
1098.5,40.008025934665724
1099.0,35.33384766573412
1099.5,36.039590255598945
1100.0,42.44881389848488
1100.5,38.993516739263654
1101.0,38.53163480620745
1101.5,43.42464234423022
1102.0,39.604858526491164
1102.5,45.04040444778815
1103.0,67.18058553672039
1103.5,57.28284257353777
1104.0,65.85477945433485
1104.5,70.57741788084445
1105.0,77.52381434973763
1105.5,64.55361457129135
1106.0,55.539743914546165
1106.5,47.645818379456074
1107.0,43.011019427860454
1107.5,42.67678883813623
1108.0,39.23560521125713
1108.5,50.37656145876084
1109.0,48.876106388686885
1109.5,49.705917764161065
1110.0,47.130200314472155
1110.5,47.01646262410327
1111.0,54.681397698947336
1111.5,49.663698201056455
1112.0,55.538776026035734
1112.5,45.937557178419844
1113.0,40.586374563983604
1113.5,36.92210943881864
1114.0,32.62928432966553
1114.5,39.85434372325191
1115.0,42.953697013412814
1115.5,40.77351791577361
1116.0,42.78931038362992
1116.5,41.3358022201647
1117.0,43.534856863916715
1117.5,43.67895123504363
1118.0,32.81521244920819
1118.5,38.30565809807309
1119.0,42.950457359381986
1119.5,25.73693694510393
1120.0,27.74207920285727
1120.5,41.244950269831754
1121.0,30.482321712842246
1121.5,38.39055788928732
1122.0,27.742022187182233
1122.5,33.3326455969347
1123.0,36.04626919631136
1123.5,23.830935845409428
1124.0,38.58171939597955
1124.5,34.625677169759285
1125.0,44.83000250794722
1125.5,34.34076815580799
1126.0,26.518415307843934
1126.5,24.252393660582733
1127.0,24.8666937551159
1127.5,22.916131887677235
1128.0,19.998763515132783
1128.5,24.564538764583716
1129.0,26.036422109281066
1129.5,30.621374150905538
1130.0,29.63644374797023
1130.5,39.565285587463315
1131.0,32.765216392629334
1131.5,27.506972419086704
1132.0,30.070655087858263
1132.5,28.490827370827247
1133.0,41.15906773742797
1133.5,34.65131890183343
1134.0,28.053666204551156
1134.5,34.37623327559619
1135.0,23.33415263146435
1135.5,36.197756155552206
1136.0,38.04511384391735
1136.5,26.41567533516187
1137.0,27.427086227620773
1137.5,27.308251833871527
1138.0,33.36023906820891
1138.5,35.97589983003657
1139.0,32.35827581828522
1139.5,36.71189873796372
1140.0,20.45593346023493
1140.5,20.635942687063785
1141.0,24.139619930900178
1141.5,23.834444111315676
1142.0,29.49643833814226
1142.5,34.68758534370467
1143.0,42.8026644634567
1143.5,42.94299975100787
1144.0,29.008107714406613
1144.5,45.486488639059345
1145.0,30.480742226712824
1145.5,20.683669268429853
1146.0,27.233661579834404
1146.5,42.77255174079362
1147.0,26.99970918681587
1147.5,16.249734062320687
1148.0,27.66147083494933
1148.5,30.876856654718917
1149.0,27.423744173518358
1149.5,23.147453427086248
1150.0,40.485105909936976
1150.5,34.66417356459222
1151.0,33.744078937544735
1151.5,25.42878857198992
1152.0,38.49030127517678
1152.5,23.961624543504584
1153.0,25.338719241552763
1153.5,26.915422553634333
1154.0,29.087384317587322
1154.5,32.322747718795526
1155.0,35.536406475224666
1155.5,44.32800205368798
1156.0,35.55090251724808
1156.5,33.05874255113717
1157.0,41.17361352697121
1157.5,39.57195297759941
1158.0,33.877275413833885
1158.5,25.467836656255912
1159.0,30.256827121542372
1159.5,33.673805736805946
1160.0,42.63982782603264
1160.5,48.509612797094015
1161.0,35.965579800608396
1161.5,34.50800145413044
1162.0,38.25263032341048
1162.5,36.99730211189011
1163.0,45.98130097494151
1163.5,48.79863093374586
1164.0,32.69316995888809
1164.5,38.763828602531134
1165.0,40.13055383430832
1165.5,30.096432483619676
1166.0,45.22782259843321
1166.5,43.85719065742135
1167.0,34.390583388777436
1167.5,31.86132761838606
1168.0,46.96873383552849
1168.5,43.69034911525748
1169.0,33.105777136895824
1169.5,41.64291347960044
1170.0,29.489554768791912
1170.5,50.04696185947224
1171.0,28.506867184199148
1171.5,28.576700348231462
1172.0,34.93414661222007
1172.5,26.21858752118836
1173.0,32.465110683869405
1173.5,43.34724413723039
1174.0,28.594287499138225
1174.5,43.93005788647716
1175.0,48.070887159996104
1175.5,42.08965131321343
1176.0,52.20697796143353
1176.5,49.62512692516356
1177.0,49.07817668156271
1177.5,25.18791729874308
1178.0,50.12027027370284
1178.5,43.06528829522931
1179.0,42.68252658979635
1179.5,25.59069635657874
1180.0,32.214521005
1180.5,34.01467681895904
1181.0,30.315975215480222
1181.5,33.05655542378151
1182.0,29.52744754637613
1182.5,33.300488496814594
1183.0,27.782997011982154
1183.5,36.761033109442096
1184.0,36.01601285268671
1184.5,50.274880182737135
1185.0,49.089316814020364
1185.5,54.87141760277042
1186.0,35.730574750255805
1186.5,44.82094476813409
1187.0,45.13217322682849
1187.5,38.973635997691325
1188.0,37.79954341169295
1188.5,41.07556069641971
1189.0,25.784445804037254
1189.5,42.51677991938503
1190.0,28.942884850079803
1190.5,28.154441465374113
1191.0,25.38963672683745
1191.5,36.37190187443931
1192.0,40.350435581289645
1192.5,42.22421902868455
1193.0,38.01587214809476
1193.5,41.68925212510615
1194.0,28.928172274074864
1194.5,39.849911359744354
1195.0,36.48633525884828
1195.5,46.828332366017456
1196.0,45.537182502512
1196.5,35.22506509312524
1197.0,42.35394278046097
1197.5,39.88179887372136
1198.0,37.41536108367922
1198.5,46.08709904455586
1199.0,51.85387614124542
1199.5,34.109349972602374
1200.0,31.30303445447527
1200.5,41.06562640875041
1201.0,36.83643089729781
1201.5,48.546410657459816
1202.0,36.82947437044342
1202.5,45.308436747987024
1203.0,41.269887313071585
1203.5,31.753299961604164
1204.0,40.32449713226425
1204.5,37.34448980508255
1205.0,37.25144228157125
1205.5,44.064886806838736
1206.0,40.964315292898085
1206.5,44.896639998717596
1207.0,40.38799255887852
1207.5,35.89819069720934
1208.0,33.69121701251873
1208.5,33.751824839408485
1209.0,27.57996356392854
1209.5,25.781544292002803
1210.0,42.66111580676565
1210.5,36.45046360842736
1211.0,31.896820834373237
1211.5,32.7588077350877
1212.0,34.188983381236994
1212.5,49.23851585341013
1213.0,39.870084890671265
1213.5,27.9935610274061
1214.0,38.831445443327254
1214.5,42.664675676808585
1215.0,33.8139830019682
1215.5,51.74492625234963
1216.0,34.039644664744685
1216.5,42.514650924143034
1217.0,36.19480119379235
1217.5,48.30367772629138
1218.0,53.47817540233441
1218.5,46.08102231793098
1219.0,26.89167517664418
1219.5,28.801938750483796
1220.0,44.20494324880858
1220.5,37.4786172247851
1221.0,35.92714290147612
1221.5,39.91327745827549
1222.0,29.964063405046577
1222.5,49.628513698159495
1223.0,48.607379096673874
1223.5,44.6149699564798
1224.0,31.394883370163747
1224.5,40.45636592306257
1225.0,30.60466754684281
1225.5,35.44755525207732
1226.0,33.85239739741858
1226.5,32.51653573340444
1227.0,33.5477435126764
1227.5,42.56874382692499
1228.0,40.86469791274826
1228.5,32.6649228742144
1229.0,48.068360561328674
1229.5,37.849617267690654
1230.0,39.34647991265209
1230.5,31.320670055142593
1231.0,30.129532148660186
1231.5,37.5046307915476
1232.0,40.09607991208661
1232.5,57.59396471120653
1233.0,37.182416598565325
1233.5,50.776408030209595
1234.0,40.31456765980318
1234.5,44.982933660874764
1235.0,37.5322444358836
1235.5,29.739770232759184
1236.0,28.032325296344293
1236.5,29.510867291038235
1237.0,31.234986596046173
1237.5,28.320360073140805
1238.0,31.91795083925495
1238.5,30.67103345488562
1239.0,28.322712197793642
1239.5,24.126498691784438
1240.0,27.385691569036236
1240.5,29.78645582415059
1241.0,30.058516377047155
1241.5,32.118506841005015
1242.0,45.88142768604418
1242.5,43.378005237386446
1243.0,38.763067753324094
1243.5,51.37063901129879
1244.0,46.37798920354618
1244.5,32.87664331967833
1245.0,29.51681830714132
1245.5,27.576789709125205
1246.0,32.416252743773434
1246.5,28.812943128288154
1247.0,29.582915251831345
1247.5,36.68388915973195
1248.0,22.68037158003802
1248.5,27.81484709315777
1249.0,31.467089268800073
1249.5,28.534948233971924
1250.0,26.462478829349923
1250.5,27.388116573400865
1251.0,32.19667981972088
1251.5,31.59715039125765
1252.0,34.21423975631849
1252.5,29.69229064213104
1253.0,32.04258712599189
1253.5,32.99968392674481
1254.0,33.85876920369315
1254.5,32.46210127499647
1255.0,31.350590389318373
1255.5,32.11745755862791
1256.0,32.497066519016194
1256.5,33.22780665306131
1257.0,31.079530857387503
1257.5,31.63454318616623
1258.0,29.406541845603247
1258.5,30.19045420722545
1259.0,30.201797097851628
1259.5,30.88524278376703
1260.0,33.060337013060206
1260.5,30.688684418355322
1261.0,30.883583627977487
1261.5,32.741490536022376
1262.0,30.169564699977055
1262.5,29.804283000200975
1263.0,32.4033739992042
1263.5,36.05390767422148
1264.0,30.53739856083388
1264.5,35.601585264052694
1265.0,35.599449702568165
1265.5,32.375972298995826
1266.0,34.517937578214635
1266.5,33.65151353742295
1267.0,32.14329737610754
1267.5,36.13359238106531
1268.0,33.89938789117476
1268.5,28.264951442074295
1269.0,38.39586440919135
1269.5,35.34718359864392
1270.0,30.900470478246742
1270.5,31.037634380400974
1271.0,34.06361696127402
1271.5,30.198789374685152
1272.0,38.6305616415619
1272.5,35.2644853569512
1273.0,27.991102306480403
1273.5,33.52425503534318
1274.0,28.349853892435206
1274.5,29.742161568148916
1275.0,31.958744017140297
1275.5,37.75365323470895
1276.0,46.060733775179706
1276.5,36.289084434681484
1277.0,43.81645878942364
1277.5,30.06111787451371
1278.0,42.45818205052808
1278.5,37.77173106562036
1279.0,35.755237480353586
1279.5,39.639525063245394
1280.0,42.854406020074244
1280.5,47.68007563509256
1281.0,32.38299349000106
1281.5,42.74721293679773
1282.0,49.7631823881389
1282.5,42.347089922535936
1283.0,33.76237359436263
1283.5,31.002528269078002
1284.0,32.582957001264816
1284.5,40.34968727457423
1285.0,45.55854580732002
1285.5,36.0608090546904
1286.0,71.2304313141599
1286.5,54.592117207935374
1287.0,40.381516050840126
1287.5,64.78257971183875
1288.0,49.84167459386538
1288.5,77.33976739847704
1289.0,80.71761524476007
1289.5,34.0851405762317
1290.0,38.35880989834067
1290.5,68.62413099747627
1291.0,71.76168530914515
1291.5,90.01565122413461
1292.0,43.950694532773625
1292.5,49.756479432621944
1293.0,47.85760384939385
1293.5,53.807532096463206
1294.0,36.99200504268426
1294.5,49.193316457161835
1295.0,71.37441489333398
1295.5,44.7162694211605
1296.0,75.55138498513108
1296.5,76.04143349088353
1297.0,52.693000505966886
1297.5,42.255196471170066
1298.0,56.668799775782155
1298.5,52.333769067486344
1299.0,43.41210843235195
1299.5,59.25562798662871
1300.0,70.96690004784513
1300.5,58.14849484369202
1301.0,67.1838040555262
1301.5,43.505345880792824
1302.0,54.31379013150714
1302.5,49.449109962790416
1303.0,45.00731280859983
1303.5,53.545356678832086
1304.0,64.91177021927764
1304.5,87.28649057922244
1305.0,70.5768489764525
1305.5,55.62501597163334
1306.0,63.83471463481472
1306.5,69.90727649241128
1307.0,80.05577591216867
1307.5,39.591129881071
1308.0,44.11509995070977
1308.5,67.61384969224652
1309.0,71.29223622944347
1309.5,71.0525335878167
1310.0,56.73697283663486
1310.5,59.7102286504419
1311.0,49.1119369109696
1311.5,31.19310150478581
1312.0,34.96828195047591
1312.5,49.19234890221471
1313.0,37.93605848358254
1313.5,48.566653229871854
1314.0,39.87775557008419
1314.5,65.63657217105246
1315.0,67.32029771308133
1315.5,42.96690240772359
1316.0,39.78785278882091
1316.5,53.42301410264694
1317.0,68.58969221747029
1317.5,84.7420333500416
1318.0,81.35037744170094
1318.5,78.6468379106126
1319.0,40.783458932531445
1319.5,40.58553017625968
1320.0,61.709354757995285
1320.5,56.48018233306317
1321.0,66.71165730353306
1321.5,46.626727993682024
1322.0,61.87550009619091
1322.5,43.801071985146464
1323.0,47.51553520937708
1323.5,58.834967814897496
1324.0,44.470115774131635
1324.5,53.21644695906299
1325.0,38.64147886577673
1325.5,45.800566936363744
1326.0,69.34025767226181
1326.5,63.51617708048055
1327.0,55.02908953963803
1327.5,76.45342910393408
1328.0,68.12468556211732
1328.5,48.41340556440499
1329.0,48.231232781138324
1329.5,53.05897232194932
1330.0,52.77568618438075
1330.5,65.35565867899291
1331.0,57.13737200015065
1331.5,63.50474815167468
1332.0,60.53150469304104
1332.5,69.1416193830203
1333.0,67.83100049856698
1333.5,57.87458318246877
1334.0,67.17174235112022
1334.5,54.47741035442496
1335.0,38.397537517412914
1335.5,73.00577337632461
1336.0,79.02889426132795
1336.5,57.37383866004917
1337.0,41.96272523394386
1337.5,48.58803487071797
1338.0,78.20198328755657
1338.5,59.72688458596427
1339.0,74.23290478764277
1339.5,80.04851792984269
1340.0,61.49580514694352
1340.5,42.03197540311031
1341.0,48.61985771936303
1341.5,61.679258681146315
1342.0,50.4118229006695
1342.5,64.5023934108413
1343.0,85.78559220863704
1343.5,58.13969083914664
1344.0,73.65513710238763
1344.5,46.573500204356506
1345.0,59.88443971518031
1345.5,45.92367310582277
1346.0,64.60668461904831
1346.5,62.777389588844365
1347.0,51.94148438937926
1347.5,51.869883092159355
1348.0,48.90971768827221
1348.5,43.047551478481076
1349.0,64.71869885517762
1349.5,66.7217857590969
1350.0,52.65559274859618
1350.5,43.628318474893774
1351.0,40.414910623808716
1351.5,49.50926341614943
1352.0,49.91410518442176
1352.5,45.33033335484832
1353.0,49.521898799358006
1353.5,54.12226805478278
1354.0,47.925382908177674
1354.5,45.96763164189768
1355.0,51.71096781962327
1355.5,48.54701306192948
1356.0,44.55442545731485
1356.5,65.7458158451479
1357.0,46.78630658013743
1357.5,52.309909839723346
1358.0,40.392033767947495
1358.5,52.52397676985345
1359.0,64.88457811576937
1359.5,46.86395760193563
1360.0,51.08087486384213
1360.5,57.13970201433042
1361.0,34.74855022123732
1361.5,33.818045046855175
1362.0,63.393932687664694
1362.5,68.20410925060722
1363.0,61.395396847502376
1363.5,40.433785315760964
1364.0,42.881785078082366
1364.5,59.81278667267191
1365.0,55.967889493200495
1365.5,62.70780545151505
1366.0,70.757133757262
1366.5,58.532628155513315
1367.0,48.254880070399444
1367.5,46.484290212678054
1368.0,47.15043184594985
1368.5,48.86967905663206
1369.0,51.08063455130927
1369.5,71.56025890134524
1370.0,61.662077497627116
1370.5,43.606057245556514
1371.0,47.80407348916599
1371.5,43.968820174342305
1372.0,64.00853111791321
1372.5,54.162724674193164
1373.0,43.44397246913219
1373.5,40.5813235427503
1374.0,71.98799694382689
1374.5,58.099111888792415
1375.0,65.15927886666142
1375.5,56.89044666451581
1376.0,51.48460310720756
1376.5,42.67466377832823
1377.0,53.53977357293116
1377.5,49.622549943461124
1378.0,51.724317607415806
1378.5,47.80031893102968
1379.0,67.62753900032716
1379.5,54.69395313580078
1380.0,51.899803914780136
1380.5,70.52657205598058
1381.0,41.98099037466937
1381.5,62.01219268284848
1382.0,51.519165268465784
1382.5,59.39114652989099
1383.0,48.67896026984056
1383.5,46.96090564553835
1384.0,54.44206156000612
1384.5,61.560921944150024
1385.0,45.96786157400299
1385.5,75.34327005256645
1386.0,57.36216216691779
1386.5,40.59298728837793
1387.0,61.62646809095594
1387.5,50.13830854778525
1388.0,51.17845474430193
1388.5,42.82930570784085
1389.0,58.456146381557794
1389.5,71.11321681491007
1390.0,50.583411561269735
1390.5,43.87886574158742
1391.0,56.930188962137706
1391.5,68.67073502601173
1392.0,57.161770696591084
1392.5,81.72912268795203
1393.0,55.18710053959916
1393.5,52.8777654663099
1394.0,53.056683530079994
1394.5,67.69642963024168
1395.0,41.963268269352746
1395.5,43.52355643354852
1396.0,38.77337380622898
1396.5,57.163978799239175
1397.0,53.05511651549051
1397.5,78.84811129188337
1398.0,33.2819224333391
1398.5,41.86396012845052
1399.0,53.442276824115325
1399.5,61.64091794755283
1400.0,57.10926825478763
1400.5,51.9199365707536
1401.0,42.94236924056583
1401.5,81.95273976576827
1402.0,59.218265669892936
1402.5,63.586832228295044
1403.0,70.45619821533255
1403.5,47.37502911309679
1404.0,71.70299673516504
1404.5,73.92790625426912
1405.0,77.73069818471734
1405.5,60.90765930072634
1406.0,50.86521291540673
1406.5,44.655334915600456
1407.0,61.398447145454256
1407.5,56.359112620402406
1408.0,64.39113220626746
1408.5,48.16236603819812
1409.0,53.03210427419067
1409.5,59.022104980349766
1410.0,53.04640824302362
1410.5,52.88978958757994
1411.0,53.31073878932164
1411.5,59.10250311764278
1412.0,56.8270083352808
1412.5,98.38198867014191
1413.0,85.20798077867097
1413.5,50.45569228834329
1414.0,56.44603154621344
1414.5,67.85125803734792
1415.0,64.26174590107196
1415.5,45.44503414802112
1416.0,53.418379985265574
1416.5,63.176796118470925
1417.0,60.176062796780116
1417.5,51.63919934150888
1418.0,41.535260824835916
1418.5,54.66061430660449
1419.0,42.0997745634974
1419.5,50.73006822542965
1420.0,68.25925914686711
1420.5,51.06564650129276
1421.0,53.32668731255682
1421.5,49.18864531443981
1422.0,33.413635019921415
1422.5,69.86145453073924
1423.0,78.60278574997815
1423.5,45.999032025827205
1424.0,60.71230397984804
1424.5,57.88085133442751
1425.0,59.07442885689529
1425.5,44.94086901886316
1426.0,40.44729777125911
1426.5,97.2115832103632
1427.0,50.50560574272634
1427.5,68.65792683054742
1428.0,59.16981398797164
1428.5,78.11571668225139
1429.0,47.46551451276274
1429.5,48.02275297587005
1430.0,50.7480621694184
1430.5,52.19671489109493
1431.0,58.356958109703555
1431.5,54.63135614431022
1432.0,46.420660254261605
1432.5,53.851576121189765
1433.0,56.39125660172066
1433.5,38.48477083974438
1434.0,40.34520283856739
1434.5,49.50988150134416
1435.0,67.15116043814781
1435.5,52.16508660843528
1436.0,79.16987953652033
1436.5,67.68457831140104
1437.0,51.11115859355468
1437.5,81.07889975118982
1438.0,61.136040562095566
1438.5,68.00727508860099
1439.0,45.471915173717356
1439.5,41.69393828588716
1440.0,60.24950103044602
1440.5,56.79981233793466
1441.0,53.52309576147736
1441.5,48.89853585341293
1442.0,52.15489811794281
1442.5,51.52975411006477
1443.0,75.47924376975222
1443.5,55.57801835559047
1444.0,54.37259014990472
1444.5,44.89681765073214
1445.0,39.337965447010596
1445.5,58.797224001482405
1446.0,48.96215416091258
1446.5,43.942669936363124
1447.0,46.99855783446901
1447.5,58.59284041061275
1448.0,45.75972974225085
1448.5,52.01806517137485
1449.0,48.33706065277599
1449.5,41.03900963665965
1450.0,61.28918319145453
1450.5,75.37895427394048
1451.0,74.66166141822909
1451.5,81.10266126134682
1452.0,62.15260746977947
1452.5,47.295945594470695
1453.0,56.950205083071076
1453.5,53.08703932821903
1454.0,51.4010783004584
1454.5,45.88568772553738
1455.0,41.77616737167613
1455.5,57.514445995574675
1456.0,61.15063451578305
1456.5,56.85950652284
1457.0,62.38643109502706
1457.5,48.23192984002609
1458.0,73.12233980993285
1458.5,49.52371199205982
1459.0,52.019860147398745
1459.5,55.129919730405526
1460.0,56.13202580462309
1460.5,34.550816360995015
1461.0,48.03865125010494
1461.5,68.09174504452692
1462.0,34.9429673019602
1462.5,46.739776031782064
1463.0,40.41614054013811
1463.5,40.378290928607626
1464.0,65.80019042083256
1464.5,43.413308288439346
1465.0,49.230184727357106
1465.5,46.21349322622064
1466.0,62.971979271126706
1466.5,70.02801065553672
1467.0,60.325771141080374
1467.5,72.02328813577111
1468.0,45.700876116858815
1468.5,42.49491345681256
1469.0,51.73642848069427
1469.5,51.72194851199167
1470.0,58.046087833837674
1470.5,65.31123604830769
1471.0,53.23487592335204
1471.5,48.774478316798046
1472.0,37.981200644335765
1472.5,51.26112313711559
1473.0,71.91827814499894
1473.5,62.95314804845617
1474.0,54.0667554696669
1474.5,49.4642789748918
1475.0,42.86011405892168
1475.5,67.84023686116092
1476.0,49.58016231020472
1476.5,40.727543606426124
1477.0,78.28063990635331
1477.5,57.29855908784548
1478.0,52.561570874972034
1478.5,38.088592130927736
1479.0,35.941829032875916
1479.5,49.66092552242879
1480.0,60.28674661191684
1480.5,62.350294794787956
1481.0,50.44145512526853
1481.5,59.988752283192646
1482.0,60.048820123520294
1482.5,35.74172912025379
1483.0,44.147344862144244
1483.5,42.08279000689882
1484.0,41.92152575071373
1484.5,32.19058308128894
1485.0,44.7741044667847
1485.5,49.08037168303889
1486.0,44.45565352784725
1486.5,44.0343333417423
1487.0,60.934190515064024
1487.5,66.44996134639133
1488.0,61.178091188180424
1488.5,56.196194006519036
1489.0,50.28055923232216
1489.5,48.15146679514075
1490.0,63.217716497516996
1490.5,52.546153729271246
1491.0,49.963673197079856
1491.5,29.569605157738213
1492.0,30.644238507578134
1492.5,30.836034379713716
1493.0,48.75039091487179
1493.5,50.904628678808834
1494.0,28.885231468944177
1494.5,42.163393188430454
1495.0,40.1170540271954
1495.5,40.66904730839803
1496.0,46.05954100429804
1496.5,47.927526376076486
1497.0,46.344924755655924
1497.5,35.982464483305
1498.0,53.78628855246525
1498.5,91.52409398495244
1499.0,79.1933743349868
1499.5,77.23532629604831
1500.0,71.53184591156882
1500.5,56.83046853215956
1501.0,41.27258282841841
1501.5,51.765802794639946
1502.0,54.70057129141062
1502.5,62.14667612375405
1503.0,70.86440818121635
1503.5,48.03765166999571
1504.0,56.68331907861628
1504.5,53.141615294329675
1505.0,76.12712070143357
1505.5,64.82263839754545
1506.0,56.43916791522277
1506.5,43.45747478421416
1507.0,42.18138551758695
1507.5,75.07024681835723
1508.0,48.16483344748053
1508.5,54.010738033711036
1509.0,49.124712919854886
1509.5,56.220081708443175
1510.0,43.50296110407707
1510.5,46.64506383572472
1511.0,58.9469326498267
1511.5,46.98134090028795
1512.0,59.56687621635184
1512.5,58.89608063574571
1513.0,49.79065827892825
1513.5,37.35455158722571
1514.0,38.45999909797783
1514.5,39.34991254529525
1515.0,38.83896871799231
1515.5,37.054826832536754
1516.0,51.434547154182056
1516.5,36.593986985430654
1517.0,29.377505208427404
1517.5,36.283185544663716
1518.0,35.43176403559632
1518.5,30.736499600084045
1519.0,31.268090922044443
1519.5,36.690671257944295
1520.0,32.527338435542205
1520.5,39.51263357767972
1521.0,33.50331613606582
1521.5,50.125869486833004
1522.0,53.706331054324096
1522.5,50.82692069528611
1523.0,64.54507800693804
1523.5,42.402686468151956
1524.0,26.215041734329418
1524.5,46.530999758578815
1525.0,38.61896256517416
1525.5,41.277426801516114
1526.0,31.039072475418106
1526.5,41.22841247539605
1527.0,34.72094425295763
1527.5,42.8870542197376
1528.0,34.46397172896386
1528.5,34.196296057811146
1529.0,31.171793894348745
1529.5,38.62860924579684
1530.0,40.196977817681486
1530.5,34.874767860275774
1531.0,33.387474863708896
1531.5,43.49920609134839
1532.0,39.930189940427134
1532.5,38.03432291023743
1533.0,33.12043895982941
1533.5,32.27502364294086
1534.0,35.45873042659033
1534.5,38.744572665244746
1535.0,26.812754924409276
1535.5,34.24103114577173
1536.0,34.64550440424386
1536.5,21.9473948909028
1537.0,36.85983885508761
1537.5,42.19761896699963
1538.0,47.539946654528286
1538.5,25.778329084153594
1539.0,32.43070946548074
1539.5,23.803139157436057
1540.0,33.04885531806823
1540.5,39.35219246171245
1541.0,34.047661282141895
1541.5,34.17437066544609
1542.0,38.44135646130606
