step,pe,ke,temp
4471000,-6.4063596,19.653896,263.73899
4472000,-12.688592,26.406784,354.35716
4473000,-4.8928102,22.446801,301.21746
4474000,-6.3549972,23.761166,318.85515
4475000,-9.4593574,29.546332,396.48728
4476000,-5.9387707,28.277046,379.45451
4477000,-9.3229506,27.415117,367.88814
4478000,1.4284249,17.719532,237.78143
4479000,-4.0530771,22.9868,308.4638
4480000,-2.6817593,22.662498,304.11194
4481000,-8.3469865,26.151835,350.93595
4482000,-5.0050216,22.833327,306.40432
4483000,-7.9263751,20.84644,279.74194
4484000,-10.043468,21.224068,284.8094
4485000,-8.0571868,21.490254,288.38139
4486000,-10.751006,23.889374,320.5756
4487000,-6.4109319,21.937888,294.38827
4488000,-9.0957938,24.926023,334.48656
4489000,-8.7404918,20.649984,277.10567
4490000,-6.3611536,21.951965,294.57717
4491000,-8.4367427,23.583871,316.476
4492000,-3.7452785,21.017901,282.0428
4493000,-11.020744,29.233705,392.29209
4494000,-3.5230743,24.254533,325.47572
4495000,-11.526394,26.946272,361.59663
4496000,-10.360907,23.761171,318.85522
4497000,-15.14894,28.038258,376.25019
4498000,-13.554841,25.55117,342.87552
4499000,-10.702066,22.563816,302.7877
4500000,-16.524711,29.906643,401.32236
4501000,-13.072324,23.036239,309.12723
4502000,-11.557269,21.78758,292.37126
4503000,-13.528917,25.149715,337.48832
4504000,-8.454802,24.082198,323.16313
4505000,-8.547429,21.426671,287.52817
4506000,-4.0241374,17.00556,228.20052
4507000,-10.410581,21.904734,293.94337
4508000,-4.5196163,17.455683,234.2408
4509000,-10.809908,21.551205,289.1993
4510000,-12.834147,21.413387,287.3499
4511000,-17.607011,27.871805,374.01651
4512000,-13.541151,23.682607,317.80095
4513000,-15.574702,23.416333,314.22778
4514000,-15.282702,21.524369,288.83919
4515000,-13.462562,23.981799,321.81587
4516000,-10.430615,20.091164,269.60677
4517000,-9.9826412,19.900586,267.04937
4518000,-11.57,23.493342,315.26118
4519000,-15.080244,22.525875,302.27857
4520000,-12.717665,24.491504,328.65568
4521000,-13.107253,24.648186,330.75823
4522000,-16.235181,28.132922,377.52049
4523000,-13.073045,24.035097,322.53108
4524000,-15.532563,23.542564,315.92169
4525000,-10.058251,17.471188,234.44886
4526000,-16.789591,27.943397,374.97722
4527000,-9.1610268,21.622,290.14932
4528000,-14.51294,24.944845,334.73914
4529000,-10.392365,20.838753,279.63879
4530000,-13.490877,23.523406,315.66461
4531000,-14.882704,22.724657,304.94607
4532000,-15.07894,24.166052,324.28839
4533000,-16.331863,25.072722,336.45515
4534000,-12.826989,21.334316,286.28883
4535000,-15.352055,23.816201,319.59368
4536000,-14.067317,20.591694,276.32346
4537000,-13.957074,19.30881,259.10822
4538000,-13.638894,19.851285,266.38779
4539000,-14.803055,21.710746,291.34021
4540000,-17.196911,25.767753,345.78188
4541000,-13.269206,25.819547,346.47692
4542000,-13.26428,28.318967,380.01706
4543000,-10.505002,26.801744,359.65719
4544000,-6.9857487,25.198365,338.14117
4545000,-4.6404223,27.089279,363.51567
4546000,-16.124004,39.468547,529.63519
4547000,-7.2647606,28.265408,379.29834
4548000,-2.6543238,21.885565,293.68615
4549000,-2.1510464,18.338708,246.09026
4550000,-3.3671463,17.435373,233.96825
4551000,-5.4712063,19.723912,264.67854
4552000,-8.2180709,23.435434,314.48409
4553000,-3.2663587,20.321651,272.6997
4554000,-13.016694,28.875481,387.48501
4555000,-13.656641,27.894964,374.32729
4556000,-9.0156787,21.541683,289.07153
4557000,-9.4705778,24.592624,330.01263
4558000,-11.710738,27.107929,363.76593
4559000,-7.6693864,26.001142,348.91378
4560000,-13.401493,28.388222,380.9464
4561000,-11.346431,23.08919,309.83778
4562000,-12.064682,25.781203,345.96237
4563000,-7.168688,19.524833,262.00707
4564000,-14.102372,26.015515,349.10664
4565000,-10.727187,21.125186,283.48248
4566000,-12.616953,22.38287,300.35957
4567000,-10.119685,21.25051,285.16423
4568000,-14.663843,29.587724,397.04273
4569000,-10.822269,22.275294,298.91599
4570000,-11.132033,23.862477,320.21466
4571000,-14.762965,24.257034,325.50929
4572000,-18.350878,26.492037,355.50118
4573000,-19.425524,23.504794,315.41485
4574000,-19.709293,26.477814,355.31032
4575000,-11.342246,16.691555,223.98683
4576000,-15.648451,21.98092,294.96572
4577000,-12.54777,19.793725,265.61538
4578000,-12.867805,15.262926,204.81581
4579000,-12.723813,16.677831,223.80266
4580000,-15.562412,19.403779,260.38263
4581000,-11.753014,16.448726,220.72827
4582000,-13.179307,20.014714,268.58087
4583000,-10.835513,20.052794,269.09187
4584000,-12.23148,19.878598,266.75431
4585000,-15.550487,22.784343,305.747
4586000,-14.424947,19.063833,255.82083
4587000,-14.593263,19.334512,259.45313
4588000,-17.04402,20.884027,280.24633
4589000,-15.939615,19.60459,263.07735
4590000,-14.605612,16.59032,222.62834
4591000,-14.825547,16.353193,219.4463
4592000,-16.433761,17.929214,240.5952
4593000,-15.468164,16.490648,221.29083
4594000,-17.6081,21.810122,292.67376
4595000,-12.707883,18.505742,248.33171
4596000,-7.6595697,14.744704,197.8617
4597000,-14.1705,22.738266,305.12868
4598000,-12.178429,22.422172,300.88696
4599000,-12.546456,23.225759,311.67043
4600000,-9.0676436,20.79105,278.99866
4601000,-12.447096,22.60752,303.37418
4602000,-16.205771,23.738039,318.54481
4603000,-12.490179,21.6335,290.30364
4604000,-16.08383,28.017418,375.97053
4605000,-11.56628,19.232888,258.08942
4606000,-13.096691,21.478937,288.22953
4607000,-13.09157,20.040544,268.92749
4608000,-13.042885,20.241162,271.61962
4609000,-16.755472,20.789876,278.98291
4610000,-17.975288,24.477483,328.46754
4611000,-15.152175,22.491928,301.82303
4612000,-16.621939,23.325783,313.01267
4613000,-15.898447,21.166688,284.03941
4614000,-15.757699,18.598076,249.57076
4615000,-14.730716,20.555127,275.83277
4616000,-16.140871,22.017173,295.45221
4617000,-9.766205,16.50646,221.50302
4618000,-21.492856,25.135331,337.29531
4619000,-16.047873,21.557935,289.28962
4620000,-15.528244,24.457751,328.20275
4621000,-10.516097,21.142595,283.7161
4622000,-11.38984,21.20942,284.61284
4623000,-16.719568,28.473034,382.08451
4624000,-13.522801,24.803766,332.84598
4625000,-13.699238,23.696648,317.98937
4626000,-6.1738469,15.777823,211.72531
4627000,-17.182217,25.750809,345.55451
4628000,-8.2937026,21.977248,294.91645
4629000,-11.314316,16.857783,226.21747
4630000,-15.581804,20.0834,269.50259
4631000,-15.726117,22.538556,302.44873
4632000,-10.948051,18.020743,241.82344
4633000,-12.226142,22.014999,295.42304
4634000,-9.9493066,22.788622,305.80442
4635000,-9.771677,21.978873,294.93826
4636000,-12.02457,26.997636,362.2859
4637000,-6.3527269,20.570204,276.03509
4638000,-14.468873,29.342987,393.75857
4639000,-10.647045,22.844604,306.55565
4640000,-13.011182,24.242934,325.32008
4641000,-17.303409,25.487172,342.01672
4642000,-13.297124,23.231982,311.75394
4643000,-14.661379,21.720602,291.47247
4644000,-11.798182,18.435674,247.39146
4645000,-13.686197,20.613008,276.60948
4646000,-12.117472,21.997886,295.1934
4647000,-15.640016,24.64375,330.6987
4648000,-14.668675,23.137796,310.49004
4649000,-9.1259896,19.468633,261.25291
4650000,-12.990427,21.579424,289.57798
4651000,-14.873801,23.512856,315.52303
4652000,-14.556656,21.9292,294.27168
4653000,-11.941973,22.384882,300.38656
4654000,-12.264589,22.901495,307.31908
4655000,-12.224362,23.859988,320.18126
4656000,-7.5392978,17.677175,237.21303
4657000,-16.391576,27.130977,364.07523
4658000,-15.102123,25.959244,348.35153
4659000,-9.9877692,24.276104,325.7652
4660000,-12.119711,26.051597,349.59084
4661000,-10.031964,23.206165,311.40749
4662000,-15.202759,23.901561,320.73913
4663000,-9.4165932,20.848451,279.76893
4664000,-8.9099146,20.797112,279.08001
4665000,-11.520704,23.253124,312.03765
4666000,-7.4479594,17.746403,238.14202
4667000,-14.407844,25.028715,335.86461
4668000,-16.758721,23.376317,313.69079
4669000,-18.143553,20.722323,278.0764
4670000,-15.721756,17.079613,229.19425
4671000,-15.238163,16.815332,225.64782
4672000,-19.212602,20.190609,270.94124
4673000,-15.897182,16.570521,222.36266
4674000,-13.871569,18.789644,252.14145
4675000,-14.667377,21.907851,293.9852
4676000,-17.236616,22.438605,301.10749
4677000,-12.862494,16.084595,215.84193
4678000,-16.695066,17.737797,238.02654
4679000,-16.479632,20.78012,278.85198
4680000,-21.272849,22.741711,305.1749
4681000,-17.668974,21.257433,285.25713
4682000,-15.410513,21.989199,295.07683
4683000,-16.987285,20.270437,272.01246
4684000,-15.179874,19.86953,266.63262
4685000,-20.108461,20.924619,280.79104
4686000,-15.847542,18.129598,243.28418
4687000,-20.590361,20.261501,271.89255
4688000,-12.170256,13.686515,183.66168
4689000,-19.596651,19.394949,260.26414
4690000,-20.999187,21.117712,283.3822
4691000,-15.588025,17.338328,232.666
4692000,-13.035738,19.114608,256.5022
4693000,-14.413373,22.133127,297.00822
4694000,-18.244924,24.623274,330.42393
4695000,-20.475466,23.884717,320.5131
4696000,-19.026377,21.601015,289.86772
4697000,-14.902657,17.691179,237.40096
4698000,-14.661065,20.180026,270.79922
4699000,-15.183096,20.165297,270.60157
4700000,-10.868947,16.87035,226.38611
4701000,-11.532661,21.341475,286.3849
4702000,-14.004577,24.426347,327.78133
4703000,-9.6353872,21.425326,287.51012
4704000,-10.968775,18.327695,245.94248
4705000,-15.047322,24.953957,334.86142
4706000,-12.909153,22.743861,305.20376
4707000,-8.9045856,21.082945,282.91565
4708000,-15.037631,26.025849,349.24531
4709000,-15.131215,26.519093,355.86424
4710000,-13.073307,21.020952,282.08375
4711000,-13.758711,22.522358,302.23137
4712000,-14.6964,23.870197,320.31825
4713000,-14.171559,19.686697,264.17915
4714000,-18.143143,20.648768,277.08936
4715000,-15.403916,20.68574,277.58549
4716000,-20.313443,23.497879,315.32206
4717000,-16.263393,17.201198,230.82582
4718000,-16.374636,20.399753,273.74777
4719000,-12.396748,18.046921,242.17472
4720000,-9.0613288,16.892535,226.68382
4721000,-13.439227,23.821257,319.66152
4722000,-10.263117,21.01227,281.96725
4723000,-10.462564,18.873736,253.26989
4724000,-10.664556,21.850551,293.21628
4725000,-12.240342,24.658399,330.89527
4726000,-11.00568,25.125806,337.16749
4727000,-12.235721,24.942295,334.70493
4728000,-8.4970466,21.358018,286.6069
4729000,-4.8659779,21.666054,290.74049
4730000,-10.091448,25.354887,340.24156
4731000,-5.2937286,19.894801,266.97173
4732000,-1.7699379,20.495946,275.0386
4733000,-11.064644,27.819639,373.31649
4734000,-3.2723819,23.007032,308.7353
4735000,-4.048081,21.31846,286.07606
4736000,-3.9903278,26.546767,356.23561
4737000,0.22960335,22.056807,295.98406
4738000,-4.6269597,22.261383,298.7293
4739000,-11.596525,29.094801,390.42812
4740000,-7.1181806,27.123596,363.97618
4741000,-7.1801304,27.773255,372.69406
4742000,-10.678114,26.649536,357.61468
4743000,-9.8675519,21.638814,290.37494
4744000,-13.593019,24.307707,326.18927
4745000,-10.251219,25.167533,337.72743
4746000,-12.880203,27.46476,368.55432
4747000,-7.3667804,24.604716,330.1749
4748000,-7.8181372,25.572207,343.15782
4749000,-11.402538,27.810086,373.1883
4750000,-15.424431,31.762251,426.22308
4751000,-11.10853,29.122244,390.79637
4752000,-8.5358182,24.323923,326.40688
4753000,-6.6549227,21.78238,292.30149
4754000,-10.318358,24.743151,332.03257
4755000,-10.193841,21.68489,290.99324
4756000,-4.6397308,20.776846,278.80805
4757000,-13.405121,26.85033,360.30917
4758000,-8.1867324,20.386833,273.5744
4759000,-8.7487202,22.935084,307.76981
4760000,-7.0969018,20.182148,270.82769
4761000,-12.007558,27.12435,363.98629
4762000,-6.0621967,20.826946,279.48034
4763000,-9.369094,23.708523,318.14872
4764000,-10.359551,25.398605,340.82822
4765000,-11.691477,26.097504,350.20688
4766000,-10.236313,25.464938,341.71836
4767000,-7.3324073,22.263807,298.76183
4768000,-14.810168,28.878381,387.52394
4769000,-11.560104,27.672413,371.34085
4770000,-7.8622377,23.164419,310.8473
4771000,-12.636955,29.916797,401.45862
4772000,-12.976942,28.781273,386.22082
4773000,-15.122395,29.062589,389.99585
4774000,-15.462547,28.650996,384.47261
4775000,-14.2228,27.502991,369.06734
4776000,-12.298043,23.036237,309.1272
4777000,-14.994895,23.961449,321.54278
4778000,-10.614642,22.637641,303.77838
4779000,-11.034581,24.449856,328.09681
4780000,-11.270302,22.679377,304.33844
4781000,-12.16693,23.223499,311.6401
4782000,-16.889913,25.879022,347.27503
4783000,-14.921712,21.88841,293.72431
4784000,-15.918705,24.559864,329.57302
4785000,-15.430239,25.148157,337.46743
4786000,-13.583379,24.259286,325.53951
4787000,-7.4477061,20.719579,278.03957
4788000,-10.387693,25.972097,348.52402
4789000,-7.4964928,22.638916,303.79549
4790000,-9.3302129,25.939053,348.08059
4791000,-8.0294437,23.49924,315.34032
4792000,-6.0155579,19.680276,264.09299
4793000,-8.3092338,19.999326,268.37438
4794000,-11.529656,24.243308,325.3251
4795000,-10.38901,23.199554,311.31879
4796000,-6.9665239,20.109735,269.85597
4797000,-9.6350992,25.456222,341.6014
4798000,-12.199837,26.92448,361.30421
4799000,-9.8005981,22.243769,298.49295
4800000,-11.68451,23.296279,312.61676
4801000,-11.231241,23.151549,310.6746
4802000,-8.0436463,20.864405,279.98302
4803000,-8.457549,21.920907,294.1604
4804000,-7.3301039,25.618898,343.78437
4805000,0.96457643,20.56857,276.01315
4806000,7.013102,17.871367,239.81893
4807000,-0.042261339,24.816317,333.0144
4808000,5.3794283,18.56713,249.15549
4809000,1.3037201,24.894338,334.06138
4810000,-1.1157461,26.099021,350.22722
4811000,3.468908,21.390205,287.03882
4812000,2.5120668,20.952654,281.16725
4813000,-1.924162,21.479892,288.24235
4814000,-5.513981,24.924839,334.47067
4815000,-3.3622747,22.763857,305.4721
4816000,-12.661346,27.500816,369.03816
4817000,-13.723036,27.977043,375.42873
4818000,-13.329638,26.271116,352.5366
4819000,-10.750997,24.977697,335.17999
4820000,-10.721893,24.129685,323.80036
4821000,-8.9495995,24.381796,327.1835
4822000,-14.055345,23.938773,321.23849
4823000,-7.2437074,20.813085,279.29434
4824000,-7.9302781,25.291815,339.39519
4825000,-4.786723,22.150578,297.24239
4826000,-4.6510104,24.333956,326.54152
4827000,-9.6226305,28.85728,387.24078
4828000,-7.9440319,26.421636,354.55645
4829000,-9.6421701,23.843454,319.95939
4830000,-12.106601,27.030063,362.72104
4831000,-8.579145,26.586178,356.76448
4832000,-7.4587382,26.110859,350.38608
4833000,-8.6988983,28.38149,380.85607
4834000,-2.9371687,20.328218,272.78783
4835000,-2.0077185,19.472223,261.30109
4836000,-5.0027947,22.657028,304.03853
4837000,-10.164523,24.778445,332.50619
4838000,-14.320362,31.661887,424.87627
4839000,-9.7425845,29.298113,393.15639
4840000,-1.4561567,21.682256,290.95791
4841000,-6.0230116,29.463945,395.38171
4842000,-5.3571704,30.949411,415.31545
4843000,-5.9942894,30.734199,412.42748
4844000,-5.9514922,25.845006,346.81855
4845000,-9.734065,26.330772,353.33713
4846000,-8.2418152,24.121955,323.69665
4847000,-4.226903,20.29459,272.33657
4848000,-4.5274408,23.015251,308.84558
4849000,-11.480562,28.490843,382.3235
4850000,-7.4590606,23.668335,317.60944
4851000,-1.0189049,19.210886,257.79417
4852000,-6.2222797,24.22636,325.09767
4853000,-8.6357961,26.817514,359.86881
4854000,-13.000467,32.218047,432.33949
4855000,-6.6163455,25.570608,343.13637
4856000,-9.0901499,28.169493,378.01125
4857000,-8.6383478,28.916089,388.02994
4858000,-8.5042775,22.588725,303.12196
4859000,-10.734789,26.345738,353.53796
4860000,-10.183528,24.605788,330.18928
4861000,-11.111986,25.918498,347.80475
4862000,-12.944225,26.684012,358.07733
4863000,-12.953823,24.732738,331.89284
4864000,-15.356488,29.050442,389.83285
4865000,-12.527797,27.579343,370.09192
4866000,-10.056575,26.046062,349.51656
4867000,-13.798453,30.044851,403.177
4868000,-11.228918,27.031801,362.74437
4869000,-12.0155,26.72874,358.67754
4870000,-14.199886,28.578787,383.50364
4871000,-5.6405037,23.647208,317.32593
4872000,-8.7762096,23.447815,314.65024
4873000,-12.358537,25.219137,338.41991
4874000,-6.6710639,21.61715,290.08423
4875000,-11.325269,25.806265,346.29869
4876000,-14.718146,28.039599,376.26818
4877000,-13.767034,23.768424,318.95255
4878000,-13.050145,22.654441,304.00382
4879000,-9.8536099,18.07529,242.55541
4880000,-8.6334564,17.561734,235.66392
4881000,-14.969945,22.761602,305.44183
4882000,-11.447591,18.27374,245.21844
4883000,-12.522402,20.513819,275.27845
4884000,-13.316775,23.584557,316.48521
4885000,-8.7184584,18.743251,251.51889
4886000,-12.639225,21.565451,289.39048
4887000,-11.638814,20.571623,276.05413
4888000,-14.835898,25.605731,343.60769
4889000,-18.23699,24.307073,326.18077
4890000,-16.9188,20.745131,278.38246
4891000,-14.255747,19.970215,267.98373
4892000,-15.357897,22.999178,308.6299
4893000,-10.896616,19.551304,262.36229
4894000,-7.1228019,16.983097,227.89909
4895000,-7.598684,20.713816,277.96224
4896000,-10.702119,22.040445,295.76451
4897000,-9.0311335,23.191595,311.21198
4898000,-4.4525663,20.546142,275.71219
4899000,-12.126373,28.189537,378.28022
4900000,-9.2472763,25.950408,348.23296
4901000,-7.0811282,29.073404,390.14099
4902000,-7.151391,29.912517,401.40119
4903000,-13.736314,39.272588,527.00558
4904000,-4.5823214,28.378893,380.82122
4905000,-6.7907026,27.203417,365.0473
4906000,-3.6670247,23.950614,321.39739
4907000,-8.8439311,27.121392,363.9466
4908000,-8.9274417,24.481793,328.52537
4909000,-12.258108,26.085761,350.04929
4910000,-2.7838008,23.643662,317.27834
4911000,-5.9178439,29.069411,390.0874
4912000,-4.7657447,29.506291,395.94997
4913000,-3.8126292,25.849316,346.87639
4914000,-1.0139963,27.035452,362.79336
4915000,-2.0569489,27.763373,372.56145
4916000,-4.2305906,29.766912,399.44729
4917000,-9.5025456,35.105044,471.08059
4918000,-11.644561,34.328728,460.66307
4919000,-4.0607331,29.718131,398.79268
4920000,-4.2957384,28.844184,387.06504
4921000,-4.7395347,28.670739,384.73755
4922000,-11.18801,34.175296,458.60415
4923000,-9.4241915,24.636579,330.60247
4924000,-13.458445,26.918701,361.22665
4925000,-9.800482,22.596958,303.23245
4926000,-8.6560955,21.350966,286.51227
4927000,-13.452789,26.324758,353.25644
4928000,-11.627885,22.036253,295.70825
4929000,-13.113424,21.443238,287.75048
4930000,-9.3970078,17.146684,230.09429
4931000,-13.89122,22.195895,297.85051
4932000,-12.634122,21.609806,289.98569
4933000,-7.5888126,16.365532,219.61188
4934000,-9.4165364,15.359141,206.10694
4935000,-18.274111,25.599097,343.51867
4936000,-9.7148636,20.298922,272.39471
4937000,-12.976193,23.80009,319.37747
4938000,-9.0332182,24.658846,330.90127
4939000,-9.3385493,25.118353,337.06747
4940000,-11.196019,23.212744,311.49578
4941000,-11.464877,22.057823,295.99771
4942000,-11.402291,22.650409,303.94971
4943000,-8.5587873,22.487915,301.76918
4944000,-3.2725139,16.996312,228.07642
4945000,-1.3258462,15.33161,205.7375
4946000,-6.0559271,19.228373,258.02883
4947000,-5.8913841,23.872395,320.34776
4948000,-8.9232835,23.084965,309.7811
4949000,-11.37498,27.404534,367.74612
4950000,-5.9068643,20.199464,271.06006
4951000,-11.134434,26.481806,355.36388
4952000,-9.9922596,23.812592,319.54524
4953000,-12.361247,26.885826,360.7855
4954000,-13.107092,27.814914,373.25309
4955000,-12.390166,28.610552,383.92989
4956000,-11.179928,25.213343,338.34217
4957000,-1.961667,15.291287,205.1964
4958000,-8.2789708,23.09318,309.89133
4959000,-2.3920533,21.272929,285.46508
4960000,-7.0394574,24.222291,325.04306
4961000,-2.6549701,20.363784,273.2651
4962000,-7.7751199,22.971498,308.25846
4963000,-10.321931,25.742954,345.4491
4964000,-15.267416,30.86322,414.15883
4965000,-12.405107,27.058566,363.10353
4966000,-16.222579,27.897122,374.35625
4967000,-15.182521,26.193606,351.49648
4968000,-16.97939,27.394322,367.60909
4969000,-11.757738,23.220302,311.5972
4970000,-15.366483,23.309509,312.79429
4971000,-14.124193,20.942513,281.03116
4972000,-16.155634,22.112654,296.73349
4973000,-18.107268,25.9694,348.48782
4974000,-19.287372,26.152546,350.94549
4975000,-15.777819,22.327885,299.62171
4976000,-14.909367,17.853956,239.58529
4977000,-10.022174,17.125991,229.8166
4978000,-16.535974,23.201802,311.34896
4979000,-15.626331,25.899631,347.55158
4980000,-13.975072,26.93083,361.38942
4981000,-9.5957952,23.053816,309.3631
4982000,-8.1674675,21.836723,293.03072
4983000,-5.4049173,18.889221,253.47769
4984000,-12.001163,26.482057,355.36726
4985000,-2.6760806,18.289939,245.43581
4986000,-8.4628598,22.436191,301.07508
4987000,-12.946785,27.295897,366.28831
4988000,-8.6616933,22.093707,296.47923
4989000,-7.6859403,21.669851,290.79144
4990000,-14.063637,26.380398,354.00308
4991000,-9.8918032,23.935873,321.19958
4992000,-8.681638,24.96497,335.0092
4993000,-5.5371771,20.918084,280.70335
4994000,-7.8971982,24.748562,332.10519
4995000,-10.001035,24.003932,322.11287
4996000,-13.147962,25.5654,343.06647
4997000,-11.871888,25.380229,340.58163
4998000,-4.4130397,21.375437,286.84065
4999000,-8.7234675,25.305985,339.58534
5000000,-5.0901887,19.695829,264.3017
5001000,-7.1095345,19.951442,267.73182
5002000,-6.2994265,20.65692,277.19875
5003000,-7.4474621,21.975393,294.89156
5004000,-6.1018845,20.768234,278.69248
5005000,-12.189854,27.937938,374.90397
5006000,-9.8978086,23.608271,316.80342
5007000,-13.352066,23.249447,311.9883
5008000,-11.985279,18.764589,251.80523
5009000,-12.583331,21.191114,284.36718
5010000,-13.270702,21.732011,291.62558
5011000,-13.725817,22.961531,308.12471
5012000,-17.617524,24.282173,325.84663
5013000,-16.25283,24.693863,331.37117
5014000,-13.715977,24.197116,324.70524
5015000,-12.856229,24.123767,323.72095
5016000,-9.0645961,20.081906,269.48254
5017000,-12.980803,23.764694,318.9025
5018000,-12.576122,24.566633,329.66386
5019000,-9.1288259,19.801536,265.7202
5020000,-10.421658,18.026274,241.89765
5021000,-11.504452,17.96372,241.05823
5022000,-10.463598,20.233406,271.51554
5023000,-11.464201,22.562038,302.76385
5024000,-7.7473414,20.228723,271.45269
5025000,-10.572509,20.16354,270.578
5026000,-10.195983,20.15987,270.52874
5027000,-11.905344,21.337395,286.33016
5028000,-11.475357,21.779594,292.2641
5029000,-6.4195911,17.117737,229.70585
5030000,-7.5468817,19.611028,263.16374
5031000,-12.741542,25.366584,340.39853
5032000,-7.5224961,20.138983,270.24846
5033000,-11.18779,24.672112,331.0793
5034000,-5.0024043,17.363417,233.00266
5035000,-13.185632,25.20828,338.27423
5036000,-12.791021,22.940395,307.84108
5037000,-13.846743,23.502642,315.38598
5038000,-13.867863,24.166382,324.29282
5039000,-11.666858,17.325488,232.49368
5040000,-23.292743,25.415037,341.04873
5041000,-17.734147,22.056749,295.98329
5042000,-13.518415,22.34621,299.86761
5043000,-15.826475,25.981832,348.65465
5044000,-9.0352792,22.248316,298.55395
5045000,-6.4041043,25.123602,337.13791
5046000,-11.083203,26.769274,359.22147
5047000,-5.6645689,20.284883,272.20632
5048000,-8.5031159,24.197208,324.70647
5049000,-6.3241899,22.872347,306.92794
5050000,-4.4046741,19.399411,260.32401
5051000,-6.3494763,20.712812,277.94877
5052000,-15.502702,28.506005,382.52696
5053000,-14.950709,23.387752,313.84424
5054000,-13.583241,22.606971,303.36682
5055000,-7.9248136,18.158307,243.66942
5056000,-17.173001,27.928502,374.77734
5057000,-14.987768,27.334769,366.80994
5058000,-13.944018,25.828494,346.59698
5059000,-16.042065,29.292628,393.08278
5060000,-15.019082,25.573788,343.17903
5061000,-16.710557,24.281271,325.83452
5062000,-14.021669,19.833095,266.1437
5063000,-17.840507,22.441075,301.14062
5064000,-17.311861,23.052068,309.33965
5065000,-16.121748,23.161117,310.80299
5066000,-18.899483,24.209845,324.87605
5067000,-15.787746,19.17631,257.33019
5068000,-18.942129,19.289861,258.85394
5069000,-19.097438,20.606315,276.51966
5070000,-15.110732,19.641613,263.57417
5071000,-14.270525,22.641226,303.82648
5072000,-22.280893,26.147989,350.88434
5073000,-17.015702,20.207635,271.16971
5074000,-16.43859,20.619797,276.70058
5075000,-13.101513,19.25129,258.33636
5076000,-15.695053,22.860033,306.76269
5077000,-12.814725,19.134561,256.76995
5078000,-15.439686,23.080809,309.72532
5079000,-10.454538,16.121378,216.33553
5080000,-10.042756,19.569024,262.60009
5081000,-15.577488,23.459544,314.80764
5082000,-11.052653,16.954527,227.5157
5083000,-15.334393,19.973207,268.02388
5084000,-15.939724,22.927783,307.67184
5085000,-14.940647,20.438247,274.26433
5086000,-12.926591,20.372286,273.37919
5087000,-17.473352,22.799792,305.95431
5088000,-13.752819,19.594111,262.93672
5089000,-13.037451,15.140851,203.17767
5090000,-14.969181,17.241305,231.36402
5091000,-18.358179,19.591611,262.90319
5092000,-17.721264,19.857925,266.4769
5093000,-18.122556,22.589543,303.13294
5094000,-20.995094,24.147211,324.03555
5095000,-20.888786,26.124179,350.56482
5096000,-17.138207,23.807931,319.4827
5097000,-16.632888,25.535531,342.66566
5098000,-13.224607,20.373001,273.38879
5099000,-16.212569,21.426542,287.52644
5100000,-18.210078,21.640361,290.3957
5101000,-17.178546,22.369775,300.18384
5102000,-12.087096,21.42606,287.51996
5103000,-16.125079,25.494722,342.11803
5104000,-14.572009,25.693724,344.78848
5105000,-10.402119,20.447858,274.39331
5106000,-10.930641,19.471415,261.29025
5107000,-14.189092,23.675302,317.70293
5108000,-17.6664,26.413737,354.45045
5109000,-18.354397,24.55444,329.50023
5110000,-15.575818,21.762315,292.03222
5111000,-18.236852,23.844425,319.97241
5112000,-16.131121,18.864935,253.1518
5113000,-21.14958,22.440244,301.12947
5114000,-18.088129,21.833559,292.98827
5115000,-14.142572,20.153249,270.4399
5116000,-17.146872,26.032148,349.32985
5117000,-13.510597,23.429481,314.40421
5118000,-17.133381,24.148699,324.05552
5119000,-17.85181,28.179283,378.14262
5120000,-12.232378,22.588438,303.11811
5121000,-10.572198,20.750726,278.45755
5122000,-7.336549,20.716779,278.002
5123000,-10.690783,20.262934,271.91178
5124000,-14.181224,23.631116,317.10998
5125000,-14.161299,27.940444,374.9376
5126000,-14.468005,29.641307,397.76178
5127000,-4.9317937,24.095568,323.34255
5128000,-2.2577453,19.551527,262.36528
5129000,-5.4117192,22.266548,298.79862
5130000,-2.2431036,22.262814,298.74851
5131000,-9.5579921,30.167308,404.82026
5132000,-6.0320457,26.918498,361.22393
5133000,-11.595708,32.394031,434.70105
5134000,-7.5981369,24.726688,331.81165
5135000,-3.8261683,19.394156,260.2535
5136000,-4.8893449,19.727068,264.72089
5137000,-10.031685,24.530467,329.17853
5138000,-6.3454414,21.326671,286.18624
5139000,-9.3441933,24.679776,331.18213
5140000,-3.2175609,15.761593,211.50752
5141000,-11.116775,22.087211,296.39206
5142000,-15.965071,26.879596,360.7019
5143000,-12.462519,22.317392,299.4809
5144000,-15.42603,26.97192,361.94081
5145000,-8.7813216,22.999654,308.63629
5146000,-11.174345,23.753566,318.75316
5147000,-4.8946689,17.603792,236.22829
5148000,-12.135843,27.656049,371.12125
5149000,-6.4657439,20.841912,279.68118
5150000,-8.6337536,21.156098,283.8973
5151000,-12.842712,29.452286,395.22526
5152000,-3.5687302,21.064654,282.6702
5153000,-4.7350508,21.852075,293.23673
5154000,-4.6256512,19.654732,263.7502
5155000,-8.7106867,22.735444,305.09082
5156000,-7.0284535,23.606512,316.77982
5157000,-6.6296377,24.257638,325.51739
5158000,-3.1012657,18.621229,249.88146
5159000,-2.4067152,19.566639,262.56808
